station_id,CI,Smax,Smin,Smean,sf,S
405214,LCI,775.2692185117994,-276.8419773045789,248.85903647238698,0.9444593945812058,1052.1111958163783
405214,Mean,527.6349284569078,-684.4970993469633,-65.92334607791197,0.9711936352598471,1212.132027803871
405214,UCI,452.28696153727196,-1086.0487329281623,-367.2732280922697,0.9967870633576369,1538.3356944654342
405215,LCI,439.3518381968461,-1158.9148096933877,-400.17347387546647,0.9376422753666311,1598.2666478902338
405215,Mean,338.1090826690207,-1328.911742495835,-541.9395972303168,0.9497274379416675,1667.0208251648555
405215,UCI,333.5258624706191,-1491.7781067474552,-677.7593011756969,0.9613056850167087,1825.3039692180744
405217,LCI,438.48977524283146,-181.74285019061244,172.42663527602724,0.9934791646990675,620.2326254334439
405217,Mean,333.47311715250316,-266.97406228418004,24.901226075108294,1.006959108912676,600.4471794366832
405217,UCI,298.96004589988206,-483.4000237330074,-117.73710048443306,1.019992502245796,782.3600696328895
405219,LCI,512.3046845988974,-474.1329036774696,7.859406279948798,1.0212088471450864,986.437588276367
405219,Mean,394.90672565135355,-659.336520240955,-146.56180163487116,1.0346132969115769,1054.2432458923086
405219,UCI,358.0939153260915,-837.785748547718,-295.35125779083126,1.0475288855004588,1195.8796638738095
405226,LCI,784.1545834153039,-242.60793499459214,164.043778631473,0.7125761735104359,1026.762518409896
405226,Mean,326.9412861641081,-749.4383118918267,-214.5180404269784,0.7460314703755724,1076.3795980559348
405226,UCI,237.82685387404354,-1229.7217180744974,-570.8238056420792,0.7775198945903511,1467.548571948541
405227,LCI,615.5727897421539,-408.11625959064077,118.85684171000484,1.0047238994470173,1023.6890493327946
405227,Mean,561.2038290738774,-618.8452455923616,-56.683699493360336,1.0202651617324907,1180.049074666239
405227,UCI,519.4815927348768,-822.1017087778382,-225.9995123183167,1.0352553254755903,1341.583301512715
405228,LCI,918.8009457163243,-192.6133683822601,241.14489092790498,0.7989570205937412,1111.4143140985843
405228,Mean,313.1926219579277,-704.6688806721631,-176.35109899005332,0.8358090563871403,1017.8615026300909
405228,UCI,214.5229847223809,-1238.3105709120173,-575.313905246494,0.8710251829403235,1452.8335556343982
405229,LCI,951.4213498735971,-120.01569848482768,355.8962725712705,0.5959761322867596,1071.4370483584248
405229,Mean,413.2821379908637,-645.2751591321139,-117.77469121482672,0.6385073894260712,1058.5572971229776
405229,UCI,302.32502141650957,-1237.9278482773534,-560.1498716574904,0.6782285756289747,1540.252869693863
405230,LCI,906.2882105712106,-119.93436887014366,315.7658017853462,0.6066618432205151,1026.2225794413544
405230,Mean,342.74118108852053,-638.3069633929445,-135.48420566611995,0.6474780890513376,981.048144481465
405230,UCI,237.4238783369051,-1203.58846646663,-557.2331410521908,0.6856259182842425,1441.0123448035351
405231,LCI,825.4741487884421,-171.4566629020822,414.76935772975554,1.1080012124661036,996.9308116905243
405231,Mean,465.92147764199717,-267.7194557656039,81.746839162074,1.1380934558988718,733.6409334076011
405231,UCI,386.52191015334665,-852.8010117372141,-240.92063628607266,1.16725000741612,1239.3229218905608
405238,LCI,899.0773424521758,-327.28662907595753,119.55595560909092,0.7845699196162582,1226.3639715281333
405238,Mean,174.62966770340745,-892.3202067834536,-302.98079999054426,0.8224006277654304,1066.949874486861
405238,UCI,99.89157715340843,-1431.7667263819712,-706.3833431375796,0.8585182049328226,1531.6583035353797
405240,LCI,908.9774043577108,-172.39567549933713,252.5071474754037,0.7456162628322043,1081.373079857048
405240,Mean,264.9764339399535,-718.5969860220175,-177.24632001293398,0.7847347357845829,983.573419961971
405240,UCI,164.69137625002259,-1266.6804492032734,-587.4381773714584,0.8220726057292874,1431.371825453296
405241,LCI,978.9077305547162,-117.02409978141895,404.50330682244044,0.37732418497194825,1095.9318303361351
405241,Mean,982.4440772350115,-94.09368968758068,418.9633047005345,0.37604013087053595,1076.5377669225923
405241,UCI,985.8478931447319,-93.76253588494572,432.88138889353377,0.3748041989400827,1079.6104290296776
405245,LCI,1019.1882374225606,-154.86832320832593,465.02230014508973,0.8770554397256769,1174.0565606308865
405245,Mean,543.9630509449589,-608.1026855038253,-0.4307703756272612,0.917284188565374,1152.0657364487843
405245,UCI,337.44273425606116,-1201.1115142711878,-445.3149193294574,0.9557351814248773,1538.554248527249
405248,LCI,1033.547320980786,-142.1717116861355,417.98213636157806,0.6398528606604563,1175.7190326669215
405248,Mean,410.2898881338997,-649.975937735102,-86.95089148188295,0.68584440757976906,1060.2658258690017
405248,UCI,291.95541680925203,-1285.1582667241782,-561.2657959540351,0.7290471195844257,1577.1136835334303
405251,LCI,1637.5839958931283,-203.81554606889222,494.23137360400057,0.9178889997588633,1841.3995419620205
405251,Mean,567.3498010106587,-1235.2710428172431,-277.96569240323123,0.9835921245574816,1802.6208438279018
405251,UCI,244.6392648220126,-2229.5744106232796,-1021.0767997273775,1.046820442784866,2474.213675445292
405264,LCI,576.2604067113025,-540.3186048722673,39.012738187946695,1.0049906705795428,1116.5790115835698
405264,Mean,520.5710795507684,-740.8373734872403,-134.58078156911765,1.0203754951622535,1261.4084530380087
405264,UCI,479.2327991004745,-942.0285534312206,-302.1724238296427,1.0352283999326324,1421.2613525316951
405274,LCI,775.7187448857621,-368.0705137227378,94.72991590235532,0.7859270172086943,1143.7892586085
405274,Mean,205.36461856370624,-843.4536347775211,-260.6121437493371,0.8173034482289856,1048.8182533412273
405274,UCI,111.64753473994722,-1299.1417600836776,-601.2324767679504,0.8473799620915524,1410.789294823625
406214,LCI,1012.1027264387703,-153.8440094676298,331.539649221242,0.6835303953133064,1165.9467359064001
406214,Mean,332.7005018067523,-803.8738343412115,-151.25828866754696,0.7275480950630031,1136.5743361479638
406214,UCI,216.75341974607454,-1413.3815429727765,-603.9591549883656,0.7688217817263614,1630.134962718851
406224,LCI,859.10790576205,-119.10815875331946,303.37471763109704,0.6064988987633366,978.2160645153695
406224,Mean,321.2391424897703,-564.4839112062236,-118.6743772316416,0.6447513780692182,885.7230536959939
406224,UCI,222.79702514447604,-1093.1019831434878,-513.0305328634532,0.6804939039176837,1315.8990082879639
406226,LCI,920.7355591781015,-159.60050933873765,316.393034620788,0.6671203887683478,1080.336068516839
406226,Mean,322.9040763317148,-650.8634007307955,-128.1955517386056,0.7072995377828977,973.7674770625104
406226,UCI,218.54736734081234,-1212.840983362039,-547.7864105658218,0.7452195477858838,1431.3883507028513
406235,LCI,848.4802475365068,-244.50018820576952,155.3245409468156,0.6902337243900525,1092.9804357422763
406235,Mean,154.51965923481384,-777.2816171935701,-242.4796259949314,0.7260041829084657,931.801276428384
406235,UCI,85.73997521742535,-1281.659237074702,-619.0759335690632,0.759867635626498,1367.3992122921275
406250,LCI,462.0484573904205,-545.829170121744,-61.57547582744924,0.9467908557246564,1007.8776275121645
406250,Mean,440.89674043774085,-648.7531468315228,-146.58421506615562,0.9541804498486747,1089.6498872692637
406250,UCI,420.65385305960353,-747.2547707756767,-227.94036872575364,0.9612525339710793,1167.9086238352802
407214,LCI,799.5830024151219,-263.46939145587385,243.31746814979377,0.7679156140673296,1063.0523938709957
407214,Mean,334.29231616685684,-741.353629913925,-112.3136589738862,0.798277777481399,1075.6459460807819
407214,UCI,219.42066397184226,-1200.0210116669186,-453.6440164554357,0.8274190064167205,1419.441675638761
407253,LCI,939.293124812888,-120.28655516573247,296.3665867192645,0.5720717712100838,1059.5796799786203
407253,Mean,271.9825347526523,-708.9424144989189,-164.40390246592165,0.6149940699667601,980.9249492515712
407253,UCI,165.03327513637237,-1286.9126014468839,-594.4450479143741,0.6550538284709191,1451.9458765832562
408202,LCI,783.3197985927545,-164.58028665892107,336.0837458123295,0.719232568276055,947.9000852516756
408202,Mean,319.47519869948746,-500.8228841530745,-2.686176773651691,0.7493087990603503,820.298082852562
408202,UCI,230.68654637087138,-938.5996585881967,-327.03227841678404,0.7781044729281491,1169.286204959068
408206,LCI,1012.3803180946434,-156.34161899063838,454.9457185974101,0.6584655316962089,1168.7219370852818
408206,Mean,381.37889779366833,-588.5763456199329,-16.78442579458153,0.7013096892675107,969.9552434136012
408206,UCI,231.1818955541562,-1197.2641674888637,-468.15149765010574,0.7423044024080082,1428.4460630430199
410033,LCI,1146.6417268547957,-83.74577637765518,603.1181394730363,0.8702878507017299,1230.3875032324509
410033,Mean,647.9699952251976,-478.99374139507927,117.4146901638688,0.9079133910057212,1126.963736620277
410033,UCI,430.5933855857347,-1135.346971588484,-354.8764424182477,0.9444999317631758,1565.9403571742187
410047,LCI,1228.7826512336724,-183.66208933426185,439.93760654532474,0.7890282608887715,1412.4447405679343
410047,Mean,265.45322385920736,-603.8787237004726,-94.59810991076428,0.8315273998216907,869.33194755968
410047,UCI,179.132609573835,-1270.7919384647375,-599.6543939749889,0.8716827281273393,1449.9245480385725
410061,LCI,1480.82018125994,-249.8038684461585,441.3025026904192,0.885104627064905,1730.6240497060985
410061,Mean,321.4691508338292,-860.3437320367921,-194.75373680317142,0.9338036162729111,1181.8128828706213
410061,UCI,220.36204257036263,-1604.6618173045244,-802.5769217452049,0.980340970811615,1825.023859874887
410088,LCI,1713.8161045685538,-103.94326095774386,960.7639413504863,0.8842040096043158,1817.7593655262976
410088,Mean,1381.2206929104905,-231.74843996789423,581.7784628742801,0.9131615978979106,1612.9691328783847
410088,UCI,1061.7139042514027,-919.6279062316244,214.99347176947637,0.941186969232421,1981.341810483027
410156,LCI,864.1564124596007,-349.7412250060279,123.89437982733139,0.741356466835799,1213.8976374656286
410156,Mean,148.29932024253196,-848.3349992145268,-296.37549144546864,0.7756664226834892,996.6343194570587
410156,UCI,134.4314881796364,-1362.0065181930004,-689.7242505124306,0.8077785950727656,1496.4380063726367
410705,LCI,748.3947155511487,-240.06224926153664,143.3563485187287,0.6925715185822571,988.4569648126853
410705,Mean,143.7160536046904,-646.0116099434963,-188.6558488449836,0.7178483074241334,789.7276635481867
410705,UCI,104.24429378005817,-1087.3158411062232,-506.66161255687155,0.74205875693072,1191.5601348862813
410730,LCI,1217.6791395457021,-156.64449736370148,636.2296705272612,0.8492146424805452,1374.3236369094036
410730,Mean,972.703575810312,-185.63921334607903,337.0364806685754,0.8721639894640323,1158.342789156391
410730,UCI,739.0486468063555,-709.6842189745839,46.57506362740328,0.8944435735954145,1448.7328657809394
410731,LCI,1147.762489720979,-68.60650789318754,566.7343013782903,0.8306973213418251,1216.3689976141663
410731,Mean,582.1562408395321,-489.2571368711997,106.17144092781993,0.8663174993415944,1071.4133777107318
410731,UCI,376.6416879192002,-1085.7906423775057,-339.6648476583296,0.9007987163955757,1462.432330296706
410734,LCI,844.3295137862333,-431.2664847501492,72.68306848492144,0.760633649250991,1275.5959985363825
410734,Mean,179.79125276448394,-864.5825607424813,-291.4889629413363,0.7884983721713975,1044.3738135069652
410734,UCI,145.58165423051565,-1284.2473508100575,-644.18803778408,0.815485238670416,1429.829005040573
410761,LCI,897.5226226406339,-54.66059647658392,360.1985781616773,0.7303010488795704,952.1832191172178
410761,Mean,321.3893940370872,-533.1640723895944,-8.365114351734999,0.7591670777540972,854.5534664266816
410761,UCI,230.6094310586377,-1030.5584417127393,-366.5530980163965,0.7872204777199563,1261.167872771377
412029,LCI,793.2335575152138,-108.84757715149703,384.80107201710996,0.6478348427451255,902.0811346667108
412029,Mean,393.2637829355954,-315.49141651793616,42.741292721439116,0.6731148383249511,708.7551994535315
412029,UCI,242.05104100036078,-820.5902392835051,-281.3239975563546,0.6970649476382013,1062.6412802838659
412066,LCI,822.3712089859146,-118.27493094368401,323.0446235348313,0.7192428842295263,940.6461399295986
412066,Mean,377.71161854609363,-547.8726213578047,-34.58208819206416,0.7450464377728875,925.5842399038984
412066,UCI,291.32349730555995,-966.7437499486532,-383.27927092336955,0.7702057061664004,1258.0672472542133
415237,LCI,754.6824204405366,-153.58307028858394,241.40561681702857,0.65788774597909,908.2654907291205
415237,Mean,276.2024616356148,-591.9766045802262,-99.4993853700463,0.6897076847045066,868.179066215841
415237,UCI,190.46487230504226,-1027.991851898374,-422.6314135463239,0.7198687010311206,1218.4567242034163
415238,LCI,973.4379329916464,-188.06487287908186,350.9050599255629,0.6466251215389489,1161.5028058707283
415238,Mean,318.3480891095817,-694.9782831325665,-95.27487410254312,0.6879317909351588,1013.3263722421482
415238,UCI,206.1565160000846,-1265.4920240752872,-518.7637938267607,0.7271377602446266,1471.6485400753718
415245,LCI,858.9284673068796,-92.93335771144591,467.8372334892951,0.7376220653976493,951.8618250183255
415245,Mean,506.6717703220784,-385.0103767380533,104.77212502292248,0.7704494255867953,891.6821470601317
415245,UCI,400.04606169318504,-850.7608547925174,-239.6238640255097,0.8015887747463613,1250.8069164857025
416003,LCI,814.2149999018584,-116.42146378469442,340.04047412804067,0.645182031952423,930.6364636865528
416003,Mean,295.1537244828796,-240.6948788951986,23.934348401326037,0.6650017041841381,535.8486033780782
416003,UCI,158.18266464248507,-618.5753984282892,-284.06657772214555,0.6843131850635357,776.7580630707743
422202B,LCI,898.2126632293912,-262.03688571278326,272.7903786850243,0.5617839339627599,1160.2495489421744
422202B,Mean,179.71076059942698,-555.396660995104,-158.17814212167758,0.5919084370847041,735.1074215945309
422202B,UCI,126.21612523814264,-1108.8948753970162,-563.0611596238595,0.620209575418279,1235.111000635159
422306A,LCI,814.2642127204563,-538.5296219957354,223.83599911108246,0.7025789471039267,1352.7938347161917
422306A,Mean,370.54056051849693,-660.6256893819473,-83.98795343088213,0.7214593199123068,1031.1662499004442
422306A,UCI,186.07847920598823,-786.9323458323579,-382.5157107826927,0.7397695108701838,973.0108250383462
422319B,LCI,647.895926186422,-415.0006522552044,185.8129787319894,0.6142292939545395,1062.8965784416264
422319B,Mean,224.52143180341773,-507.4966179428857,-70.08942156865389,0.6302587155590923,732.0180497463034
422319B,UCI,162.00085577077465,-671.2500405310748,-316.593986346602,0.645699467938243,833.2508963018495
422321B,LCI,413.82733526585616,-364.17784509458033,11.260446517586084,0.68598097812911,778.0051803604365
422321B,Mean,500.0097362895267,-354.50265442866976,71.08662696007988,0.682323229636306,854.5123907181965
422321B,UCI,583.7748687940057,-347.0073114129284,129.23478566159835,0.6787680747145531,930.7821802069341
422334A,LCI,942.4022991851052,-377.21501410165183,205.68130688968935,0.5676666885269439,1319.617313286757
422334A,Mean,154.2605718836653,-661.1326617719205,-222.79097482577126,0.5948287500604595,815.3932336555858
422334A,UCI,141.1607348104929,-1157.058062558659,-632.322004862204,0.6207900724433171,1298.2187973691518
422338A,LCI,972.4157863007331,-237.97321915222574,268.92091572621365,0.5571495708999072,1210.3890054529588
422338A,Mean,164.86469251607053,-608.6535473338845,-191.69191873913587,0.5885401569932702,773.5182398499551
422338A,UCI,150.0381680745184,-1138.822757617938,-629.6256031629742,0.6183851678038066,1288.8609256924562
422394A,LCI,884.615369879939,-96.28988302554421,447.244599287413,0.6469330451161124,980.9052529054832
422394A,Mean,564.9429809803823,-253.2261983908047,107.95615143656042,0.66819772054659,818.169179371187
422394A,UCI,331.5021386750286,-671.0722608162177,-221.79755185567987,0.6888648122702373,1002.5743994912464
A4260533,LCI,995.7750440436175,-129.63939954312053,431.45249124687894,0.6738881781878662,1125.4144435867381
A4260533,Mean,279.99216664717596,-285.35043987667996,29.12443843317458,0.7111176893937433,565.3426065238559
A4260533,UCI,171.2889846629987,-899.8001023495199,-362.9296532389736,0.7473964974389203,1071.0890870125186
