run,station_id,Snow,SM,SUZ,SLZ,S
run_02,410761,3.639981160737328,304.34834419408236,20.99551681544169,4.299407014710564,333.2832491849719
run_02,412029,0,265.14238872429337,9.667060720105837,1.0583704257281073e-5,274.80946002810344
run_02,412066,0,315.27571729030996,17.744671268547332,2.396468237444881,335.41685679630217
run_02,415237,0,263.55303895214973,10.740931667447857,3.790734286797812e-4,274.2943496930263
run_02,415238,0,294.8783693666232,22.41848756033458,1.8045834596749878e-4,317.2970373853038
run_02,415245,0,328.5963652024327,7.299381363803064,2.4886099100926935,338.38435647632843
run_02,416003,0,182.33767401904157,22.227767607711186,10.360526316953719,214.9259679437065
run_02,422202B,0,174.13591881511215,35.59196367493129,4.3475942133095846e-4,209.72831724946477
run_02,422306A,0,232.35182848607937,69.47232844452134,12.678770497045228,314.5029274276459
run_02,422319B,0,102.43059500977708,16.896695338687564,34.97591124457856,154.3032015930432
run_02,422321B,0,322.22885376417344,77.92743260938433,82.48739192772071,482.64367830127844
run_02,422334A,0,207.67585053714873,34.64582563105107,0.5823894824575467,242.90406565065737
run_02,422338A,0,119.4099648361506,33.080599102279194,1.5441374086391637,154.03470134706896
run_02,422394A,0,302.71884264982833,17.900891794250526,8.948375406391488,329.56810985047036
run_02,A4260533,0,263.24140642749353,7.432640968639229,33.421175730634445,304.0952231267672
run_03,401203,24.042890472448352,369.36328184963054,29.613716907282836,45.745491548192085,468.7653807775538
run_03,401208,0,459.20214837112974,39.445634174759114,250.22505571030308,748.8728382561919
run_03,401210,0,391.76129523549787,91.45749416017101,83.05409723398633,566.2728866296552
run_03,401212,38.42491117661261,314.612548858533,86.56046694074598,78.6721476499596,518.2700746258512
run_03,401216,11.618951901058658,474.9319758308489,91.58026155535094,77.32384012734303,655.4550294146015
run_03,401217,8.556774332482838,456.9627907027124,43.4364189982347,38.95932576072931,547.9153097941593
run_03,401220,0,479.9622938037765,32.36072291160596,18.35182307574017,530.6748397911226
run_03,402204,0,451.36786189359935,24.77574686215561,129.91956181858643,606.0631705743414
run_03,402206,0,497.3812862607407,108.45104587061533,166.6023802944536,772.4347124258096
run_03,403214,0,494.6437243611071,58.636164162093685,348.1783534309202,901.458241954121
run_03,403217,0,504.3860360051112,66.52288266081968,14.386224227210032,585.2951428931409
run_03,403221,0,349.1763044766132,9.793480695396514,16.486171797737484,375.4559569697472
run_03,403226,0,480.2816846667977,53.733479387469686,17.5747060575811,551.5898701118485
run_03,403232,0,500.18374420807214,87.02928469165532,22.858252198918617,610.0712810986461
run_03,404207,0,461.4617621383257,26.764145833201084,40.851589325892526,529.0774972974193
run_03,405205,2.52812727354532,394.88636878049596,59.04023673156318,264.0161393260587,720.4708721116631
run_03,405209,0,455.3887982448094,44.344913232381245,56.65864204646512,556.3923535236557
run_03,405212,0,360.24336554135493,16.746570027617977,149.3723994581565,526.3623350271293
run_03,405214,0,470.6320578662874,26.843945279634255,21.257216196662355,518.7332193425841
run_03,405215,0,360.24221148809335,57.10070362861517,30.81132569213354,448.1542408088421
run_03,405217,0,434.13275208651385,14.332618379016346,24.07330002751873,472.5386704930489
run_03,405219,0,400.1372589330632,54.66921473250867,30.540680046500043,485.34715371207193
run_03,405226,0,253.46578225531323,9.958176599532855,2.885380709522556e-5,263.4239877086532
run_03,405227,0,436.58125868762136,54.77495165154436,34.811371908123704,526.1675822472894
run_03,405228,0,337.9468454096489,9.335783846662103,7.74528883935802,355.027918095669
run_03,405229,0,111.41052786880778,18.827882108461566,135.33238792277146,265.5707979000408
run_03,405230,0,228.8625889508776,7.1975125763380685,17.976466066622294,254.03656759383796
run_03,405231,0,479.97162417628084,17.943036454208013,23.351105877121853,521.2657665076107
run_03,405238,0,348.5335822847157,10.291254154070913,5.061069423018176,363.8859058618048
run_03,405240,0,313.8494211033134,23.35470553205694,9.043244642671889e-4,337.2050309598346
run_03,405241,6.7735151710893104,209.9398090473528,106.80374141080527,75.82132839895114,399.33839402819854
run_03,405245,0,280.45319221576125,11.71367571083627,2.539104052958187e-5,292.1668933176381
run_03,405248,0,251.3779743692488,10.449030134977699,1.5695974846545522e-4,261.8271614639749
run_03,405251,0,461.8448437369394,21.174549931991592,12.02561689472517,495.04501056365615
run_03,405264,11.549701695237124,467.08544425331115,74.9527361475575,37.888158550115264,591.476040646221
run_03,405274,0,262.30983545618443,11.824380085730667,2.4090889098116803,276.5433044517267
run_03,406214,0,418.95461871515454,15.236082844043871,0.3159097798741345,434.50661133907255
run_03,406224,0,269.0873507851507,10.259943256869061,18.5497337855003,297.89702782752005
run_03,406226,0,293.95888773439566,14.918942938658553,8.73673632955685e-4,308.8787043466872
run_03,406235,0,272.5359338860826,13.338605611740856,0.39565090015588056,286.2701903979793
run_03,406250,0,445.44022808443935,12.933856444694896,14.968800811300355,473.34288534043463
run_03,407214,0,421.875455083167,10.677529351945502,4.657516322086923,437.21050075719944
run_03,407253,0,236.89410368077128,8.837603361575047,1.0974567079987448e-4,245.73181678801714
run_03,408202,0,328.9052928540947,19.763247471288583,1.5270939806564168,350.19563430603966
run_03,408206,0,342.84203576153556,11.830484387225411,8.215052040570814e-5,354.6726022992814
run_03,410033,13.265237194270796,402.31057887583444,10.472211967497095,9.96114882767565,436.009176865278
run_03,410047,0,395.04274854179494,7.428075803914329,5.89577465229314,408.3665989980024
run_03,410061,0,461.3560040381815,18.17160585571998,37.049804959730515,516.5774148536319
run_03,410088,31.782681066184253,514.6653384724435,47.63808489552261,32.50136396708079,626.5874684012313
run_03,410156,0,200.01017078337026,10.539299674635316,47.024856965997444,257.574327424003
run_03,410705,0.06756938626508004,191.55476117539018,41.558226343534415,141.74201194464075,374.92256884983044
run_03,410730,40.24800436129448,456.4868153403105,52.15078295826227,31.683957302434617,580.5695599623018
run_03,410731,5.949999707531807,378.9627326112285,13.470503688330343,3.7703223772422674,402.1535583843329
run_03,410734,0.7334580918402325,299.9221071597305,32.1234194568846,20.42914740339086,353.2081321118462
run_03,410761,2.6555234875879936,275.84780226711706,11.925912632135965,12.070692655453088,302.4999310422941
run_03,412029,0,262.4113343425551,10.414239727847516,2.656709690375368e-4,272.8258397413717
run_03,412066,0,315.3966523020065,9.284360734511584,4.017117371555812,328.6981304080739
run_03,415237,0,263.41213403321893,10.785474937251731,2.975418014502341e-4,274.1979065122721
run_03,415238,0,295.50874728532904,21.950863390832687,9.959172424581371e-5,317.45971026788595
run_03,415245,0,328.6221015352333,7.300525438630244,2.4753420669232256,338.3979690407868
run_03,416003,0,169.04356211106835,18.6354719391354,10.06138849352917,197.74042254373293
run_03,422202B,0,172.24757871735386,38.128664930203755,10.8443586096803,221.2206022572379
run_03,422306A,0,222.28633439762248,57.95564464477033,7.839378840953759,288.0813578833466
run_03,422319B,0,111.74954474275584,18.176414299901282,10.79084354633218,140.7168025889893
run_03,422321B,0,322.95878688635395,78.15412218300573,81.54264023408295,482.6555493034426
run_03,422334A,0,212.55558884311628,23.806841081985205,0.12654272291668586,236.48897264801818
run_03,422338A,0,125.43780258447065,13.295652948099544,0.4709567874764886,139.20441232004669
run_03,422394A,0,286.4760721953912,14.757802484314382,7.300290566228956,308.53416524593456
run_03,A4260533,0,269.7499333599273,7.519706304492253,8.183738809690137e-5,277.2697215018077
run_04,401203,10.887874978964527,354.4167661787968,32.573815276595944,47.47258472846132,445.3510411628186
run_04,401208,0,454.09468778819434,29.80897678128821,234.72953577188483,718.6332003413673
run_04,401210,0,386.4188630018573,103.66907668880759,79.79922749802027,569.8871671886851
run_04,401212,29.1092830967149,313.8883139476429,89.06502682178908,65.78346372335653,497.8460875895034
run_04,401216,18.524837377789975,481.7327251922198,82.00126261286657,68.06762640898714,650.3264515918635
run_04,401217,16.084254343658507,468.6036459537421,42.12562311751877,40.73663814750163,567.550161562421
run_04,401220,0,480.70789276617984,30.229342169046674,17.13467650930816,528.0719114445346
run_04,402204,0,453.22775929104387,27.303128105345955,148.415835193104,628.9467225894938
run_04,402206,0,496.8204737674656,91.9985039744393,159.35731651557197,748.1762942574769
run_04,403214,0,489.84287521813496,65.39200157619686,452.3978691664792,1007.632745960811
run_04,403217,0,503.63391289178367,66.33390166680097,16.30896267519766,586.2767772337824
run_04,403221,0,369.58742390441375,19.2189592784114,13.62951956399323,402.4359027468184
run_04,403226,0,483.3984684239055,66.99431464530754,22.095990115832944,572.48877318504594
run_04,403232,0,500.68200380702825,77.37971029655864,25.16683332125301,603.2285474248398
run_04,404207,0,466.5809912186405,25.287206761201446,40.863257378533056,532.731455358375
run_04,405205,1.2322875052578564,402.6304335056287,53.88277401675454,260.05783289649,717.803327924131
run_04,405209,0,455.99612725902387,44.41236898480416,56.60596211790349,557.0144583617315
run_04,405212,0,411.09206520419184,15.669028355850322,1.4224724948709463e-4,426.76123580729165
run_04,405214,0,466.5379980112231,40.118900545061095,18.745434266874582,525.4023328231588
run_04,405215,3.089400495076334,359.0320037669651,57.56734780048936,30.80744731292714,450.49619937545793
run_04,405217,0,434.1687998827076,18.316918496747853,24.928529021090608,477.41424740054606
run_04,405219,0,404.0613487518563,53.288411030633654,30.734948462842482,488.0847082453324
run_04,405226,0,249.0282052691481,22.32288993710612,7.339447701917891e-5,271.3511686007312
run_04,405227,0,437.94268503820064,54.070685880816214,34.79248086529569,526.8058517843125
run_04,405228,0,352.27146274087397,12.172410468931965,8.394854374555631,372.83872758436155
run_04,405229,0,122.74634336422373,8.650924753675714,135.54443636107456,266.941704478974
run_04,405230,0,225.83045676478383,10.478794065514059,6.613559458711583e-5,236.30931696589246
run_04,405231,0,495.294957390357,19.49100205318358,29.76775671416827,544.5537161577089
run_04,405238,0,357.74424582446665,26.53443940466411,5.918780030631169,390.19746525976194
run_04,405240,0,284.83023165430626,22.478849916025766,145.36002447235978,452.6691060426918
run_04,405241,2.7921564754345485,209.57796619910545,76.0062015635555,100.13909795746876,388.51542219556427
run_04,405245,0,240.35037269277086,22.427018237810046,165.7385110514999,428.5159019820808
run_04,405248,0,230.10435050026067,11.420216112919153,65.19525804623305,306.7198246594129
run_04,405251,0,447.7132631911917,25.333291458462462,270.9860205093475,744.0325751590017
run_04,405264,4.947186504231067,472.2094989137881,74.48136281271074,37.53765322240324,589.1757014531331
run_04,405274,0,278.8096186610536,33.0307690068973,2.784091930714718,314.62447959866563
run_04,406214,0,411.15671651191576,15.473982975670111,44.514340434103666,471.1450399216895
run_04,406224,0,244.36304707350317,10.321152108266702,0.3647545268000729,255.04895370856997
run_04,406226,0,292.8770212978078,12.338514498171756,1.5660285431705412,306.7815643391501
run_04,406235,0,260.72000129534564,19.911168594328142,1.4633491261346911,282.0945190158085
run_04,406250,0,444.41574794412134,16.614104087348814,16.045587918318603,477.0754399497888
run_04,407214,0,428.0408413325976,15.909304882647962,1.8166905304631724,445.76683674570876
run_04,407253,0,240.69748956633387,7.0547555716413965,1.2092971819075897e-4,247.75236606769346
run_04,408202,0,324.38267963939893,26.21761723834159,107.18376446943826,457.78406134717875
run_04,408206,0,325.5466123393441,20.495263868824864,86.98081176650267,433.0226879746716
run_04,410033,3.3163236955079642,414.91835416662383,10.455668808352085,9.609004744112653,438.2993514145965
run_04,410047,0,389.9485873676236,15.023634518552337,5.6969878968850685,410.669209783061
run_04,410061,0,454.68859065806566,18.527627643683218,41.59712784527233,514.8133461470212
run_04,410088,31.472642840730874,525.4159016480737,47.518433332003724,54.07680608965734,658.4837839104656
run_04,410156,0,197.34081851297574,10.515432280889954,14.659026251068314,222.515277044934
run_04,410705,0,223.013816148133,10.89880938390985,4.9638674179161446e-5,233.91267517071702
run_04,410730,12.58924217772335,424.0759443951062,45.81486308643752,35.98403942172753,518.4640890809947
run_04,410731,7.6911097542294025,384.5482763135708,12.742365167001529,4.191646467817529,409.17339770261924
run_04,410734,1.3631172147179897,298.48765596327263,31.636751610463484,19.56425738922563,351.05178217767974
run_04,410761,2.5255971256202048,278.29697952883555,9.993405424908829,9.607361171839655,300.42334325120424
run_04,412029,0,253.81673300581343,19.550255522298144,57.64657338880589,331.01356191691747
run_04,412066,0,316.9623719411466,10.427569678968865,37.69701200908819,365.08695362920366
run_04,415237,0,255.93802692689883,11.489674470596137,38.731478764134586,306.15918016162954
run_04,415238,0,295.8645805820501,21.916915298857347,1.3995443444204632,319.18104022532793
run_04,415245,0,328.58299368373685,7.301361272668242,2.4762946095210046,338.3606495659261
run_04,416003,0,202.0581387668168,31.445475107867708,5.474512318394241,238.97812619307874
run_04,422202B,0,171.69382329782013,38.09965262645209,9.834699534746532e-4,209.7944593942257
run_04,422306A,0,254.6144912184493,57.21554538627785,82.73745886015327,394.56749546488044
run_04,422319B,0,115.00596995444963,38.33510363141592,20.1869037032723,173.52797728913785
run_04,422321B,0,310.6620585333038,84.04628235735282,79.15104083448985,473.8593817251465
run_04,422334A,0,189.04735677090187,40.24633817124947,15.999921252153905,245.29361619430526
run_04,422338A,0,126.6338307995997,13.579650666863692,0.09690461241335524,140.31038607887677
run_04,422394A,0,285.7072283821515,24.467113274328824,13.386810800705108,323.56115245718547
run_04,A4260533,0,269.76767857272245,7.520988822887627,8.113266099503194e-5,277.28874852827107
run_05,401203,17.8490773396041,366.3151281717477,31.499845112265618,48.567022423441706,464.2310730470591
run_05,401208,0,448.71614428145364,31.403088472295366,230.19788133270282,710.3171140864517
run_05,401210,0,403.2754694231383,88.81404629519542,82.78671220871031,574.876227927044
run_05,401212,43.29673516657573,322.857775830761,86.26287634109593,77.0872561371878,529.5046434756205
run_05,401216,11.627668392468951,463.2356014009639,95.20036660311663,79.25708372058995,649.3207201171394
run_05,401217,0,458.7175005908019,40.400298238438324,41.9515076150197,541.06930644426
run_05,401220,0,480.6650845889025,32.602317731855486,18.395351011032233,531.6627533317903
run_05,402204,0,464.59674699951125,28.844469066034918,24.983598297202054,518.4248143627483
run_05,402206,0,500.2235685617685,97.56098315781922,166.80269870373445,764.5872504233222
run_05,403214,0,490.1221500676493,62.766778937334585,450.808932123861,1003.6978611288448
run_05,403217,0,505.2573497355969,67.0002445244052,12.756860828323187,585.0144550883252
run_05,403221,0,361.33698526953725,8.987591535659078,15.642257875547129,385.96683468074343
run_05,403226,0,486.8921247452681,40.54458191134964,23.36953887815645,550.8062455347742
run_05,403232,0,499.3818700089998,94.31075746289491,16.469835055633485,610.1624625275281
run_05,404207,0,472.0671539759247,21.7728436900139,5.960074781995242,499.80007244793387
run_05,405205,0,392.8732708674823,59.58376691582524,265.4116422927475,717.86868007605506
run_05,405209,0,449.2345232405055,39.8627843212754,56.34764185397159,545.4449494157525
run_05,405212,0,411.1020203129135,15.668956361469284,7.154291427285007e-5,426.77104821729705
run_05,405214,0,473.47678594876777,31.028732708118085,14.118914822065822,518.6244334789517
run_05,405215,1.5634252192959666,357.8833585350407,58.16093338071806,31.092881402196028,448.7005985372508
run_05,405217,0,444.7072875993823,12.655941202324698,23.348982326126297,480.7122111278333
run_05,405219,0,402.7635179645902,53.2220314211399,30.722491270943916,486.70804065667403
run_05,405226,0,243.61828251098805,15.922246091405185,0.8936524057937745,260.434181008187
run_05,405227,0,436.6125136316093,55.63863080794384,34.31910121146898,526.5702456510221
run_05,405228,0,328.1793006315214,9.107513785080645,8.935898793981323,346.2227132105834
run_05,405229,0,206.38954582831144,13.105214091774158,0.16711042610833438,219.66187034619392
run_05,405230,0,225.74838909792268,10.476178986750108,6.545541425467092e-5,236.22463354008704
run_05,405231,0,486.95269975224556,20.910218460308023,26.33008001000215,534.1929982225557
run_05,405238,0,377.6334768969971,20.216733537967457,6.377614206327472,404.227824641292
run_05,405240,0,323.3407581235657,7.915310287697508,5.280309696220009,336.5363781074832
run_05,405241,7.566636961065307,153.92583529299364,127.76611147252113,79.34746559146205,368.6060493180421
run_05,405245,0,308.6878469761462,26.254627311280075,3.411368915210154,338.3538432026365
run_05,405248,0,230.4576690202555,11.420503433604958,65.33777084772412,307.21594330158456
run_05,405251,0,446.8801733199571,33.387460912522634,256.5223501119464,736.7899843444261
run_05,405264,0,470.73970329997445,73.68027745170913,37.6455807195954,582.065561471279
run_05,405274,0,243.71161900337648,9.933294395729696,0.9001659118420852,254.54507931094827
run_05,406214,0,430.52368881164443,10.241998785517055,4.0444781562140886e-10,440.76568759756594
run_05,406224,0,255.25238761257162,11.791075559541072,48.73525513322868,315.7787183053414
run_05,406226,0,292.4355235671832,14.797315802828916,1.2964340706792945,308.52927344069144
run_05,406235,0,246.93113190428514,12.291048902865525,7.463034588497082e-5,259.22225543749653
run_05,406250,0,451.2152322063808,15.801229155813715,16.670915636122015,483.6873769983165
run_05,407214,0,420.4474511829524,9.572992210462267,2.7142251231398067,432.73466851655445
run_05,407253,0,236.89581304160816,8.837630617031694,1.1582921918513699e-4,245.73355948785905
run_05,408202,0,327.1486705370033,19.90877866545459,2.292861621667165,349.350310824125
run_05,408206,0,345.9017134848941,20.766345486853588,1.080956295328272e-4,366.6681670673772
run_05,410033,7.416275737915228,399.65661720038406,10.577546497836833,10.066733987981824,427.7171734241179
run_05,410047,0,378.844602920224,9.728113726471246,8.388374376735728,396.961091023431
run_05,410061,0,469.7377451199834,17.872986629339913,16.7127482642203,504.3234800135436
run_05,410088,31.782908140389104,490.0226008323286,34.23230602629087,35.442425086998256,591.4802400860068
run_05,410156,0,201.88817112434265,10.876366641837265,18.284041325265928,231.04857909144582
