station_id,Bin,Qmean,Qstd,dQmean,dQstd,n
405241,19,3.39850809289125,0.06560353544179079,0.3013089373675002,0.11449446551028748,4
405241,20,3.25539760732,0.028837963202862128,0.13331456720666646,0.05891813229174761,3
405241,21,3.22243490499625,0.03279796284709678,0.20757213230249993,0.09267542971409079,4
405241,22,3.17342716397,0.029830493089965424,0.3409429978933334,0.11904561327613995,3
405241,23,3.0708515130175,0.07262491203250021,0.3215763546749997,0.1053905700250002,2
405241,24,3.0072343420116665,0.02459872077206424,0.29365235749666657,0.10262402772138904,3
405241,25,2.8688529204783335,0.02598351756401824,0.20199859253666713,0.057352772381813605,3
405241,26,2.7606474313850002,0.022285058457323238,0.1310626319500002,0.03443031528819313,3
405241,27,2.64609899132,0.05624532647423849,0.21498475252222235,0.09517329399989781,9
405241,28,2.5078395496125,0.03465229403294957,0.17345531315999996,0.07991834350342494,4
405241,29,2.4313019000733336,0.022705214701024743,0.0993103448266665,0.04773730948175919,3
405241,30,2.5515552427899997,0.10507582755918997,0.40602392681333344,0.19859426212628759,3
405241,31,2.5007741027433332,0.06914788967379688,0.37201970443333315,0.15178494679916735,3
405241,32,2.306319493315,0.012468280401412743,0.11439831104999991,0.03212699581450474,6
405241,33,2.322533427165,0.024282034261193602,0.27721323011666676,0.02433445031289396,3
405241,34,2.2253624208300002,0.0306261125137543,0.23735397607333328,0.04513487270001407,3
405241,35,2.1365235749466667,0.030063968237767483,0.1384940183,0.02550559010774222,3
405241,36,2.0937931034475,0.02746662963329589,0.1773399014799999,0.06771129700272807,4
405241,37,2.026066150596667,0.03863381824094378,0.17384940182666667,0.0540412852357273,3
405241,38,1.8882170046718183,0.017080025675555135,0.07400678139636362,0.0356468201518118,11
405241,39,1.8262631949350001,0.02854327938000023,0.11518648839000012,0.02060520759999973,2
405241,40,1.8485573539775,0.04813511611750009,0.22733286418499998,0.09221674876499975,2
405241,41,1.7053553835318749,0.02177505319460852,0.10729064039499993,0.051450544134707815,16
405241,42,1.7105700211125001,0.050668543277500026,0.2722589725550002,0.11822660098500014,2
405241,43,1.5325545390575002,0.014841773918890282,0.06917945109100007,0.028892285464479608,10
405241,44,1.5595777621383333,0.03922490490002268,0.2186629134433334,0.08335720182030551,3
405241,45,1.5199718508075,0.026795797041823274,0.15386347642500003,0.052193700800489226,4
405241,46,1.4598733286425,0.018259310556066586,0.08591133004833333,0.0402385291861518,6
405241,47,1.34514234534,0.017086666188509743,0.07517369330181817,0.03682886997876036,11
405241,48,1.228475721323,0.012123989438891326,0.07323293455399997,0.02707519281373037,5
405241,49,1.2014074595350002,0.016319540351413937,0.07611541167666676,0.027498517800104927,3
405241,50,1.1595214637583333,0.006701919742118685,0.038958479943333346,0.008615823066928192,6
405241,51,1.123973057202143,0.00626544820589227,0.041499949732857075,0.017106784434915118,7
405241,52,1.12551724138,0.021453007771391742,0.12565798733499994,0.04786064443162341,4
405241,53,1.0601306926714285,0.011560988715011522,0.053563888611428565,0.022985684168166338,7
405241,54,1.032219563687,0.005481577707493927,0.02877973258199997,0.009025008080477116,5
405241,55,1.0139981904085,0.004898058229538969,0.03928018498014285,0.009179930872023186,7
405241,56,0.992681210414875,0.011108948921687806,0.07718508092824994,0.02881910790473349,4
405241,57,0.9147642505277084,0.01367557468583187,0.03665024630541665,0.017566300652990256,12
405241,58,0.92334975369375,0.020098522166749955,0.12667135819749992,0.042899366641499896,2
405241,59,0.7702657933200385,0.017352834509930526,0.06298489687653847,0.03079223249323939,13
