"run","station_id","Message","tt","cfmax","sfcf","cwh","cfr","fc","lp","beta","k0","k1","k2","uzl","perc","maxbas","R2V"
"run_01","422334A","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.500617260606157","1.00000145864775","0.547973240581553","0.0898971627163913","0.000367672929636635","213.439124796187","0.84964723149469","4.90897466307401","0.297149701915814","0.399999999414635","0.0611314282580968","25.0090498110959","0.0776488857811358","1.00212719561353","0.596594362842929"
"run_01","422338A","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.94522916204611","6.14411785821676","0.506222273897797","0.129103380188152","2.95835407127294e-06","124.391541995334","0.345623812263544","4.11253222490983","0.416800850860893","0.399999821825178","0.100839023914883","77.5664805317678","0.0834063864519354","1.00288201902809","0.640551043530037"
"run_01","422394A","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.404133005824272","9.99994617782696","1.25677059104785","0.177530040189982","0.039935857383975","306.01546912834","0.825098049950332","3.30807435331979","0.499999029892472","0.340225235345536","0.0147223896168089","10.0050763856933","0.346838068156872","2.41355385439864","0.803583376797326"
"run_01","A4260533","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.00819123937836","8.80154598999963","1.24881129287133","0.125998351084832","0.0999999948263646","322.222752328327","0.606963929370052","4.24126778907894","0.499999791287352","0.399534255526919","0.0816995566061447","10.0000006246901","7.53310485580153e-05","2.0012597516136","0.684784988752715"
"run_01","401203","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.393280328125025","9.98633623617014","0.407784106762909","0.132679818282272","0.0712020108258909","548.91658420113","0.542853094294412","1.52612003371223","0.159631347663749","0.22941922740305","0.0484773906876563","15.5306871065485","2.99999908333337","1.8695359663001","0.72221206880155"
"run_01","401208","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.32310931624695","5.16310601833633","1.37988396025292","0.0797338258607349","0.0588158971446117","549.958380300206","0.34653577159508","1.83831136877666","0.470503655493844","0.167243170804242","0.00318512257646503","27.3992723437935","1.62298678541378","1.07526868231998","0.744886000621927"
"run_01","401210","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.92887417603161","8.5784910542525","1.24803835419613","0.0167771091068889","0.0828170910318538","442.200142215963","0.939671464905151","2.16012761787292","0.104457062532492","0.0897937155050612","0.0364601558557196","27.7287466125103","2.9999910386385","1.69359605058654","0.86012736108453"
"run_01","401212","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.594120767739537","2.96097672263356","1.54542585131879","8.39724840276213e-05","4.77229360453616e-05","348.559831573844","0.999999449601237","1.72002281220905","0.0568476704263869","0.0910598946994206","0.033722838855692","37.7367535705406","2.14345047397778","2.0770646015346","0.794389996245144"
"run_01","401216","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.0390932342345531","5.60565728914155","0.528479842058331","0.147143655327399","0.0716494178688805","466.098965308359","0.999990846454817","1.65408532400661","0.198643309115484","0.130643039759672","0.0355701331238761","83.73119412277","2.99998594084155","1.03197223390459","0.716796085162088"
"run_01","401217","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.48626535534944","4.76244093049311","1.59968384602007","0.000837076227342932","0.0241354609236267","507.668278837736","0.884036643657285","2.93195277081508","0.345622933485144","0.144248074069668","0.0611399476402952","33.9790255282648","2.79558085798275","2.23639536344344","0.853490596980803"
"run_01","401220","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.51721543963874","8.9808121936195","0.414084241284575","0.137074157708338","0.0460687826723657","549.999146335639","0.331648469818967","2.56959737038794","0.264884741675727","0.152624107663315","0.0935106287481169","23.312112086554","1.79073131171787","1.36790799473718","0.812334189661034"
"run_01","402204","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99993400854105","6.38133775769127","1.59296041623269","0.199999454695163","0.00773492739116261","549.999519946373","0.316528223323737","1.95781715007196","0.110166997822152","0.184872899393339","0.00313952934168262","20.2830684047982","0.728737740590504","1.07534707744922","0.74254388816929"
"run_01","402206","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.213282864829129","5.99669856185223","1.01716793867471","0.199991421173068","0.000925824887517683","549.994287988939","0.300031552839973","2.36657473392598","0.324636073877471","0.0833771113920269","0.00319280607139104","94.767384449547","0.870389840198715","1.24806412807137","0.783731864426744"
"run_01","403214","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99999616294806","5.55101237252924","1.59999961421489","0.0877696407713543","0.0315417918236654","548.798187360085","0.485119237921649","3.5029214908591","0.319432154666285","0.131467741241771","0.00100104503857577","74.7081399786863","1.85765097528076","1.07521076047213","0.630797867003265"
"run_01","403217","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.614432503563977","9.99999930269271","1.4787418191729","2.31514263305174e-08","0.0773321796586918","546.753102454971","0.575437761795542","2.63796338310202","0.411740708574375","0.238680810368656","0.149029688042424","61.1007790081998","2.98770360873901","1.96190152764994","0.812624835020576"
"run_01","403221","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99999569876501","7.29219172803264","0.863236843778012","0.0293925014713184","0.0400251697306886","386.348958670337","0.784481586294003","3.75670348284569","0.493436753702328","0.383741775056094","0.103322631886506","10.0001048016153","1.83882916221605","1.89529183670049","0.83569482077128"
"run_01","403226","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.55694843607986","1.00331770579093","1.22943603744283","0.0833640669045489","0.0848807103575101","549.997499330886","0.459811318058162","2.39410300894894","0.332994938966325","0.243930418072955","0.100630248431018","15.7056051482893","2.76030926798882","1.75166369023393","0.875261866098885"
"run_01","403232","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.99885691826233","1.77908057051869","1.02266918370508","0.105435948936883","0.0328170546679845","549.999969843148","0.30000128715042","2.42166456804448","0.373839855207391","0.153547014643367","0.107905321546889","52.0249391826336","2.9744083515689","2.13113046081401","0.798771198383307"
"run_01","404207","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.98161887979935","1.29759877686213","0.400737867614386","0.199999514289776","0.036315656230489","549.962740292254","0.497908516965378","2.78524001985909","0.413241589974394","0.364819461800574","0.149999630901697","10.0057157933242","1.13504092678074","2.26196025614738","0.820375474824772"
"run_01","405205","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.423308130979898","5.79362929918816","1.12221285136996","0.0693027667093576","0.0810210879488671","549.999882377031","0.534749927840898","1.09743355597459","0.286881562865378","0.0650163293272426","0.0060145562321303","59.1638156470053","1.98460142544778","1.18037892120428","0.710926977835823"
"run_01","405209","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.317148416676296","4.89817206850531","0.729289939934359","0.115025847247432","0.0353658624412721","549.995247626748","0.757800205161772","1.64136181204038","0.105856035673064","0.145594169099447","0.0495345277985253","66.6622509076104","2.99998987300555","1.92414060972041","0.845281644718062"
"run_01","405212","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.241832854651397","4.29468389707185","1.59695039270594","0.0426856298120034","2.21690039339395e-05","415.317481900939","0.890148436166445","4.09621040493672","0.417268604800009","0.399999999910454","0.00100000018468887","29.7121905676603","0.410665678055255","2.06907334088148","0.552268628752494"
"run_01","405214","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.4999269971612","8.2140356951567","1.55444084286846","0.0899063167379918","0.0999879348693859","539.390324713634","0.791136723691183","2.69271672338198","0.486240379750666","0.1871580393747","0.0825063825806177","13.255692596266","1.27173531299507","1.5713002654342","0.772540818721988"
"run_01","405215","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.29845205593132","6.11622391509378","1.04089782013801","0.136412349930886","0.0509190628407543","385.67394050742","0.780007822149699","2.39809078553595","0.239849889953296","0.177542147422147","0.0882390751933963","60.1301933537901","2.99982713826284","2.17070715803491","0.775818467299785"
"run_01","405217","Change in solution over [tolsteps] less than specified tolerance (reltol).","-1.02450839651095","2.94952017775446","0.992582352731731","0.189397540902554","0.0620421892470012","460.997521648849","0.963680297253826","4.14023787370086","0.359572470295641","0.380068325871081","0.0978149939967796","72.8227661401368","2.99999993400394","2.09997878640484","0.834719244557588"
"run_01","405219","Change in solution over [tolsteps] less than specified tolerance (reltol).","0.459547938445268","4.06188744607844","0.461147534851301","0.0538196456698935","0.0949858270020929","412.87440348553","0.811637308420651","3.59667065650801","0.228255070154775","0.160808919730458","0.0940467558533037","27.7180405443615","2.99985618914954","2.81451663282145","0.917591581418028"
"run_01","405226","Change in solution over [tolsteps] less than specified tolerance (reltol).","-0.0332712416621752","4.23577105244808","0.435869833322969","0.19535793087601","0.0619729481315231","260.682577276847","0.85576949735423","5.35452982351804","0.4999999966494","0.390061943854141","0.00102532970061739","11.7236090688615","0.123648495037771","4.77206223127845","0.788309639476053"
