station_id,clay_015_030_mean,clay_015_030_stdev,clay_015_030_min,clay_015_030_max
"410730",22.6351165771484,3.50406956672668,13.4763383865356,37.3567771911621
"410731",19.4406681060791,2.69838070869446,11.3844022750854,32.345401763916
"410734",18.82346534729,2.48799920082092,9.99991703033447,40.5790748596191
"410705",20.4583892822266,2.93234658241272,11.6377620697021,38.4305305480957
"410761",21.0634365081787,4.17894077301025,8.53494262695312,43.617317199707
"401009",21.8844032287598,4.16825103759766,10.9345769882202,37.3796081542969
"401012",23.898609161377,5.70219087600708,8.99419975280762,41.5774230957031
"401013",20.9609432220459,2.31420302391052,12.0423221588135,33.4651985168457
"401015",25.2218265533447,3.03279995918274,13.6132383346558,44.5465354919434
"401016",19.5415554046631,2.28171825408936,12.7388010025024,29.8306999206543
"401017",25.6904525756836,1.91229796409607,17.9340152740479,38.0705184936523
"410024",24.0914897918701,3.00474071502686,13.0922956466675,40.3181304931641
"410026",20.434642791748,2.57553267478943,11.5402975082397,39.9490280151367
"410033",23.2991371154785,4.37720251083374,10.6318511962891,43.617317199707
"410038",25.1992492675781,2.70183706283569,14.3258666992188,43.7150230407715
"410044",27.5915851593018,4.93935537338257,13.3940086364746,50.2303428649902
"410047",22.7481842041016,3.00992393493652,12.7356052398682,44.8989181518555
"410057",23.8830718994141,2.84256076812744,14.1647729873657,37.1953811645508
"410061",26.1394672393799,3.05987286567688,14.5149335861206,39.4889945983887
"410062",19.9022026062012,2.82164573669434,11.0308961868286,39.90625
"410088",24.6383628845215,3.05619311332703,15.1015386581421,36.7430152893066
"410091",26.0143947601318,4.93277835845947,11.8117046356201,49.0730895996094
"410141",18.6097927093506,2.87654042243958,10.2914571762085,35.3154220581055
"410156",21.8105964660645,2.52768278121948,13.3301239013672,36.8563804626465
"411003",21.2531757354736,2.71736454963684,14.275634765625,33.8120536804199
"412028",20.7255325317383,2.57805061340332,10.4055051803589,37.1351165771484
"412029",23.6014060974121,3.63675785064697,12.8321571350098,40.9209213256836
"412050",22.4181957244873,2.11602568626404,13.3863964080811,37.6840057373047
"412066",20.517204284668,2.60470819473267,10.4055051803589,37.1351165771484
"416003",21.2757339477539,2.42992734909058,13.2247467041016,33.6087493896484
"416020",43.5555267333984,8.15845489501953,15.0417947769165,58.5197906494141
"416023",22.2787475585938,3.01708507537842,12.2891521453857,36.9705390930176
"416032",22.0382595062256,2.89917635917664,12.2891521453857,44.9737129211426
"418005",23.9992713928223,3.51918339729309,16.1279449462891,43.9711685180664
"418014",23.5283107757568,3.05526876449585,14.3737306594849,38.6485977172852
"418015",30.6939659118652,6.1510066986084,15.4411029815674,57.2863388061523
"418017",33.9893836975098,7.18196630477905,14.9474592208862,57.4208908081055
"418021",23.5616149902344,4.12398862838745,14.0159139633179,39.3430480957031
"418025",31.1297740936279,3.62865662574768,21.0633125305176,50.2963256835938
"418027",29.6443519592285,6.02051210403442,18.6591091156006,53.810489654541
"418032",31.7285251617432,6.98825025558472,14.6667442321777,62.4718322753906
"419005",23.7986907958984,4.17348909378052,13.8569440841675,49.2473602294922
"419010",26.5926513671875,2.87990784645081,15.3013143539429,37.8392181396484
"419016",24.6720581054688,2.25159478187561,14.9920282363892,43.4928092956543
"419029",25.4429798126221,3.42725610733032,14.4466896057129,46.6561737060547
"419035",28.7852573394775,3.08460831642151,18.3972854614258,51.1483840942383
"419054",24.588264465332,1.93819737434387,16.3595771789551,42.4708633422852
"420003",31.382869720459,6.69397211074829,18.6419067382812,52.8256950378418
"420017",31.1219158172607,6.09741449356079,17.1780567169189,56.7545127868652
"421018",28.5055828094482,5.14154386520386,14.4108800888062,50.6256256103516
"421026",21.871036529541,2.64449048042297,11.3438959121704,43.3240432739258
"421042",31.1233406066895,8.24918746948242,13.1037883758545,59.6698265075684
"421048",27.0958309173584,4.72635889053345,16.5218200683594,44.7093086242676
"421050",26.7572250366211,4.80202627182007,15.1749906539917,44.8654327392578
"421055",29.2091674804688,5.44633102416992,11.8695955276489,49.8449363708496
422202B,33.0538902282715,5.17478036880493,11.7529382705688,62.9942054748535
422306A,28.0733261108398,3.07478165626526,19.1005916595459,40.3181991577148
422319B,36.6846923828125,9.55245494842529,17.6626739501953,58.9266319274902
422321B,28.1060047149658,2.495530128479,19.8597812652588,39.6763916015625
422334A,44.8928451538086,9.50909996032715,19.4676876068115,61.208927154541
422338A,28.155912399292,3.416748046875,14.3850517272949,49.381534576416
422394A,26.578592300415,4.89819812774658,14.7668790817261,52.1758460998535
A4260533,23.9234981536865,4.0222373008728,4.36705923080444,49.1098327636719
"401203",25.0195026397705,6.09741115570068,9.89417839050293,43.4160537719727
"401208",22.632230758667,2.65474104881287,11.998158454895,33.0137672424316
"401210",25.7978858947754,3.42601776123047,14.8050050735474,38.4959411621094
"401212",25.1351165771484,4.86298799514771,11.6563920974731,41.1485710144043
"401216",28.9302291870117,5.04000568389893,15.4288902282715,41.5450286865234
"401217",23.8436622619629,4.82709693908691,10.985032081604,39.8377494812012
"401220",22.7093048095703,3.03753590583801,12.5900983810425,35.9400253295898
"402204",23.7945690155029,2.45739364624023,14.4416513442993,37.8293113708496
"402206",26.597297668457,2.44941449165344,17.7213020324707,34.549934387207
"402217",22.6842136383057,2.21488404273987,16.4970588684082,31.2651252746582
"403214",25.883451461792,3.41102409362793,16.4564399719238,37.9086494445801
"403217",27.9790630340576,2.76714563369751,18.2873706817627,38.1792488098145
"403221",22.417610168457,2.67023277282715,13.1805124282837,35.5832061767578
"403226",26.0559730529785,3.02848839759827,16.9071483612061,37.2085800170898
"403232",27.2342433929443,2.29637789726257,19.2005805969238,35.831916809082
"404207",25.0692481994629,3.8809175491333,12.7715377807617,44.5874176025391
"405205",33.1511001586914,4.44188833236694,18.3125057220459,43.7438697814941
"405209",32.2042541503906,4.9933500289917,14.570351600647,50.0278358459473
"405212",24.1366958618164,5.11333608627319,12.1893367767334,51.1882858276367
"405214",26.6109237670898,3.34884238243103,15.4090538024902,38.1710815429688
"405215",26.778657913208,3.69255352020264,15.4862060546875,43.0018730163574
"405217",27.5817623138428,4.03831672668457,16.9261016845703,44.7930946350098
"405219",28.6975688934326,3.29313898086548,15.4308423995972,42.7386245727539
"405226",27.4426727294922,5.36479997634888,12.4788293838501,47.4124488830566
"405227",30.8695507049561,4.07539415359497,14.9917631149292,44.8253898620605
"405228",20.5978660583496,3.08139371871948,11.2827033996582,39.8685455322266
"405229",28.9800968170166,4.43028688430786,19.6845855712891,46.5436172485352
"405230",28.9230690002441,4.7672905921936,17.3585433959961,46.6124992370605
"405231",25.5130977630615,4.43573904037476,12.9869327545166,43.7692947387695
"405238",19.9712448120117,2.27576303482056,13.7292938232422,33.6160926818848
"405240",25.7349052429199,6.45650100708008,12.2914505004883,53.0819625854492
"405241",32.5591430664062,5.53613042831421,11.1964588165283,42.6221923828125
"405245",27.0343589782715,1.9185494184494,16.2883396148682,37.029182434082
"405248",24.6284408569336,3.11415886878967,13.3161764144897,46.2682723999023
"405251",22.7480964660645,2.48340606689453,14.7077951431274,31.3042526245117
"405263",30.2435607910156,2.39623522758484,20.1086177825928,38.2726821899414
"405264",32.8564872741699,3.29536294937134,22.0770359039307,44.8253898620605
"405274",23.3352508544922,2.72876572608948,14.5828590393066,39.9144706726074
"406214",24.8478870391846,3.93858599662781,14.4556789398193,43.4766082763672
"406224",32.592155456543,3.33356356620789,19.4707126617432,46.9545516967773
"406226",22.5898513793945,3.13792371749878,12.3694458007812,41.6422233581543
"406235",23.7722225189209,5.08393478393555,11.6398210525513,52.4404983520508
"406250",27.805814743042,3.22082090377808,20.2289009094238,41.8190956115723
"407214",25.3017730712891,3.88062858581543,13.1933441162109,50.226978302002
"407253",31.4029083251953,4.41983413696289,16.0570945739746,50.830493927002
"408202",21.7230358123779,3.00460648536682,11.5504722595215,37.7007713317871
"408206",24.3549537658691,4.75534820556641,9.35322284698486,44.8290481567383
"415220",31.5331211090088,8.02624893188477,11.7447328567505,55.066349029541
"415226",35.065013885498,6.6397066116333,19.2050361633301,50.9975776672363
"415237",25.1100749969482,3.27751421928406,13.1910429000854,40.7607116699219
"415238",22.9313831329346,4.18216896057129,11.5307178497314,41.2921943664551
"415245",21.9225883483887,4.28714942932129,10.4302377700806,39.3359260559082
