station_id,clay_060_100_mean,clay_060_100_stdev,clay_060_100_min,clay_060_100_max
"410730",29.0782909393311,3.14742374420166,19.3496246337891,39.1632118225098
"410731",27.1556701660156,2.72322702407837,18.0416202545166,38.0337867736816
"410734",29.1039257049561,2.5138053894043,19.5087623596191,46.8181991577148
"410705",31.906587600708,3.56300282478333,21.2709293365479,47.2954025268555
"410761",29.9949550628662,3.94350910186768,17.5782299041748,48.3852386474609
"401009",31.2918090820312,4.38573122024536,18.8158092498779,43.5942192077637
"401012",30.715991973877,3.74208378791809,15.8101034164429,44.8273963928223
"401013",31.1479644775391,3.32100534439087,19.4171657562256,42.8852920532227
"401015",38.8358497619629,4.00318813323975,23.3500366210938,53.6470794677734
"401016",27.8289928436279,2.87924146652222,19.2619514465332,38.0672607421875
"401017",36.244197845459,1.82191848754883,25.528636932373,48.740348815918
"410024",31.6042556762695,3.28437662124634,20.4281139373779,43.9612884521484
"410026",33.3409194946289,3.10621738433838,22.1937484741211,50.8172378540039
"410033",31.8407115936279,3.79033017158508,18.6770401000977,47.9685325622559
"410038",35.6720314025879,3.38841724395752,19.949634552002,48.0041694641113
"410044",36.6225509643555,4.66505193710327,20.6514110565186,53.6223754882812
"410047",33.5171890258789,3.3842134475708,20.8030681610107,51.2268714904785
"410057",31.9580039978027,3.14010787010193,19.9803371429443,43.4123764038086
"410061",36.6187705993652,3.19017648696899,22.4031257629395,45.788013458252
"410062",29.2266044616699,3.09585666656494,18.8338298797607,43.896240234375
"410088",31.8955993652344,3.262451171875,22.1983299255371,43.5316123962402
"410091",37.9974784851074,5.36554574966431,18.7993183135986,56.7720756530762
"410141",28.5446605682373,3.56628203392029,17.9964637756348,41.7244415283203
"410156",32.2124328613281,4.3644437789917,20.1155471801758,44.2877922058105
"411003",34.0531044006348,3.38864707946777,23.7487545013428,44.1596870422363
"412028",32.1072463989258,3.17955040931702,18.3269996643066,46.9431343078613
"412029",33.8643074035645,4.19572448730469,19.273286819458,49.0572738647461
"412050",34.6076774597168,2.67847371101379,21.5414924621582,46.0047836303711
"412066",32.2576103210449,3.1451473236084,20.9738025665283,45.276912689209
"416003",30.567497253418,2.31257081031799,21.7214508056641,40.760684967041
"416020",47.5098571777344,5.59675931930542,26.1075325012207,59.5574684143066
"416023",32.1088752746582,2.86756753921509,22.2168083190918,43.6790542602539
"416032",31.0797672271729,2.77268218994141,19.9326686859131,49.3435134887695
"418005",33.6972236633301,3.28342318534851,24.7762260437012,49.7536010742188
"418014",34.049747467041,2.94441151618958,23.6943550109863,45.5516891479492
"418015",37.4915084838867,5.19950151443481,22.6935787200928,59.4783554077148
"418017",40.4297676086426,5.36952781677246,23.6308479309082,60.9608039855957
"418021",33.4797248840332,3.97677993774414,22.198055267334,48.1900367736816
"418025",37.8878631591797,2.71616530418396,28.238187789917,52.540901184082
"418027",37.4560546875,5.07199144363403,24.1530151367188,57.0317687988281
"418032",38.177791595459,5.35130929946899,21.5568675994873,60.869987487793
"419005",33.8020057678223,3.8582751750946,20.6253070831299,52.0302772521973
"419010",36.9180793762207,3.03064560890198,25.2621612548828,47.8376846313477
"419016",34.3748168945312,2.43084526062012,23.7007656097412,47.6431694030762
"419029",33.8451080322266,3.02360010147095,21.8374252319336,47.7956809997559
"419035",38.3182945251465,2.73537921905518,27.2707824707031,56.3734512329102
"419054",34.2762718200684,2.13101696968079,24.8368721008301,47.1341209411621
"420003",37.7863616943359,5.64462471008301,23.5340251922607,56.2519073486328
