station_id,clay_030_060_mean,clay_030_060_stdev,clay_030_060_min,clay_030_060_max
"410730",26.3260154724121,3.14972138404846,16.5369319915771,36.775260925293
"410731",24.4539661407471,2.72469735145569,15.140417098999,35.0174942016602
"410734",26.0939540863037,2.6633734703064,16.6822853088379,45.1380043029785
"410705",28.7222537994385,3.59842610359192,18.1966571807861,45.1953201293945
"410761",27.3666229248047,4.12396144866943,14.3811664581299,47.3017501831055
"401009",27.8419952392578,4.40696048736572,15.5168037414551,40.4694480895996
"401012",27.7242889404297,3.93883919715881,13.0122737884521,41.7698173522949
"401013",27.8239765167236,3.30043435096741,16.5535850524902,40.2195510864258
"401015",35.8137855529785,4.07531213760376,20.402286529541,52.4376182556152
"401016",24.881649017334,2.82684993743896,16.8532104492188,35.3534049987793
"401017",32.7332954406738,1.87772178649902,22.5300712585449,47.127872467041
"410024",28.6043910980225,3.33116865158081,17.7451705932617,42.0414924621582
"410026",29.9312286376953,3.16222381591797,18.6430377960205,49.3844261169434
"410033",29.2675514221191,3.88075375556946,15.9434547424316,47.3017501831055
"410038",32.3402938842773,3.32174277305603,16.9882850646973,46.0062141418457
"410044",34.3303070068359,4.98693370819092,18.0385131835938,53.0213737487793
"410047",30.3317985534668,3.57696771621704,17.4068431854248,49.9544296264648
"410057",28.8360004425049,3.13817954063416,17.0144805908203,40.5018653869629
"410061",33.537956237793,3.32468891143799,19.8731689453125,43.4963073730469
"410062",26.4715251922607,3.23182082176208,15.6670904159546,42.9367713928223
"410088",28.9011974334717,3.35870337486267,19.4121055603027,40.6347846984863
"410091",35.1813926696777,5.66547441482544,15.884744644165,55.884105682373
"410141",25.6339225769043,3.64993500709534,15.0193777084351,40.6978569030762
"410156",29.1882305145264,4.41242933273315,17.2834739685059,41.9933738708496
"411003",30.6111717224121,3.3432297706604,20.9288368225098,40.865047454834
"412028",28.5644454956055,3.08619999885559,15.4472723007202,43.6819229125977
"412029",31.001989364624,4.27087211608887,17.0635662078857,48.1380844116211
"412050",31.0042209625244,2.60295939445496,17.8095512390137,44.1286659240723
"412066",28.635066986084,3.06736540794373,17.7563858032227,42.1781730651855
"416003",27.654224395752,2.30130171775818,19.1598739624023,38.1253700256348
"416020",46.286205291748,6.04101037979126,22.7850608825684,58.4621353149414
"416023",28.9998722076416,2.81982612609863,19.2795944213867,42.0124092102051
"416032",28.2395439147949,2.71544408798218,18.0196189880371,48.3739204406738
"418005",30.5816841125488,3.47180247306824,21.6436920166016,48.5543060302734
"418014",30.8020858764648,2.87056231498718,20.660945892334,43.9536056518555
"418015",35.3829116821289,5.53658819198608,20.7007713317871,59.1399574279785
"418017",38.5928039550781,5.81526660919189,21.7962551116943,59.3870277404785
"418021",30.284631729126,3.9283082485199,19.4294319152832,46.8505439758301
"418025",35.8882751464844,2.94840788841248,26.5442523956299,51.9728393554688
"418027",34.9821166992188,5.47153949737549,22.1429538726807,56.436351776123
"418032",36.2612037658691,5.72529172897339,19.6640071868896,60.4202499389648
"419005",30.6746120452881,3.89333128929138,18.0674591064453,50.6071243286133
"419010",33.5147285461426,2.91008114814758,22.0106296539307,44.9635238647461
"419016",31.5388298034668,2.41167736053467,21.2093658447266,46.440128326416
"419029",31.3741321563721,3.23833298683167,19.4318199157715,46.8770179748535
"419035",35.6632041931152,2.93831562995911,24.8331108093262,54.8458671569824
"419054",31.4678001403809,2.1031699180603,21.9535045623779,46.3904304504395
"420003",35.642936706543,5.82581853866577,21.179630279541,55.3213768005371
"420017",37.298900604248,5.07183599472046,21.179630279541,57.1201705932617
"421018",36.3407592773438,4.97132015228271,21.4176616668701,55.8689079284668
"421026",30.3266258239746,3.01955413818359,17.816104888916,50.4898147583008
"421042",37.9354782104492,6.72098445892334,20.2503662109375,59.5693054199219
"421048",34.7245254516602,3.91806364059448,22.6569995880127,50.7074012756348
"421050",35.3562202453613,4.64303636550903,21.4176616668701,52.5490036010742
"421055",37.2633018493652,5.19311237335205,19.9591598510742,53.616455078125
422202B,38.6350708007812,4.50798892974854,17.2002124786377,62.917049407959
422306A,31.3159046173096,2.84631705284119,23.2967090606689,43.8337097167969
422319B,39.1753997802734,8.55106544494629,21.9942836761475,58.7369003295898
422321B,33.2511215209961,3.04077076911926,21.9077472686768,42.7819633483887
422334A,47.3133430480957,8.78357887268066,24.703950881958,61.7083358764648
422338A,35.2159309387207,3.25344276428223,21.4608268737793,52.567268371582
422394A,32.6628112792969,4.68543291091919,19.7286319732666,55.8156394958496
A4260533,32.536922454834,4.54898500442505,4.71478271484375,48.0691680908203
"401203",28.4206008911133,3.46882820129395,14.2780055999756,41.5706329345703
"401208",27.7905368804932,2.94829654693604,15.5463457107544,38.6719245910645
"401210",28.6552066802979,2.97000956535339,18.7728805541992,39.0009231567383
"401212",28.3028144836426,3.85194802284241,15.3754386901855,40.1127662658691
"401216",29.5204925537109,3.37776207923889,17.838415145874,39.8926963806152
"401217",27.8658981323242,3.38678908348083,15.5752744674683,39.1044807434082
"401220",27.4714603424072,3.2891674041748,15.9533157348633,38.6846466064453
"402204",29.7015705108643,3.11464214324951,18.0712795257568,42.5070533752441
"402206",30.0559787750244,2.56592273712158,22.0242977142334,38.7544746398926
"402217",27.3070316314697,2.55923557281494,20.3100452423096,36.7208976745605
"403214",30.0350570678711,4.18555498123169,19.4298248291016,43.056568145752
"403217",32.8112869262695,3.34298992156982,20.683931350708,42.5596885681152
"403221",28.9654560089111,3.87543606758118,16.641300201416,41.9291496276855
"403226",32.1982078552246,3.24321818351746,21.1975402832031,43.7982711791992
"403232",29.7875938415527,2.76676774024963,21.6453609466553,41.0280723571777
"404207",31.5831127166748,4.6676173210144,16.1600666046143,52.1527137756348
"405205",38.034049987793,4.12768983840942,25.7553367614746,49.4151000976562
"405209",37.6373634338379,4.14234638214111,18.9693794250488,53.8002815246582
"405212",34.8825035095215,4.78782558441162,21.0446243286133,57.054630279541
"405214",32.2897567749023,3.83769917488098,18.8952350616455,44.242504119873
"405215",29.9115295410156,3.57506132125854,19.0952777862549,45.673526763916
"405217",36.0650520324707,3.09358692169189,24.0623645782471,49.1221160888672
"405219",30.8629169464111,2.72843170166016,20.4818382263184,42.0634994506836
"405226",35.6633224487305,6.50944089889526,17.8012638092041,54.4457015991211
"405227",34.210090637207,3.81563448905945,21.1426181793213,49.7391662597656
"405228",28.4245491027832,4.4977650642395,17.0076389312744,45.1040649414062
"405229",38.4554748535156,3.77034664154053,30.3228149414062,53.3701629638672
"405230",38.9500122070312,3.71206879615784,29.0676136016846,53.7002410888672
"405231",35.1720161437988,3.98675227165222,22.1816959381104,46.6272621154785
"405238",28.6362686157227,3.02433681488037,21.2348518371582,44.5239944458008
"405240",35.6212768554688,6.96305894851685,19.7729072570801,57.054630279541
"405241",35.627613067627,4.29836893081665,17.9384765625,45.1877937316895
"405245",34.4635543823242,2.55250668525696,21.7609329223633,43.7941818237305
"405248",36.0436515808105,2.68565106391907,24.8436832427979,50.3744621276855
"405251",31.0322132110596,2.76409888267517,22.6049194335938,39.9795951843262
"405263",31.6983318328857,2.45262265205383,23.3802299499512,41.517162322998
"405264",35.7247581481934,3.57179951667786,23.3951759338379,49.7391662597656
"405274",32.6828498840332,3.42369365692139,19.9623069763184,49.2945137023926
"406214",35.003002166748,4.59937334060669,20.5480842590332,51.0175170898438
"406224",42.1343307495117,2.99158644676208,29.2309989929199,53.9748420715332
"406226",32.8688201904297,4.34931087493896,20.4308929443359,47.7798843383789
"406235",33.5781097412109,5.27084970474243,19.3296318054199,56.788990020752
"406250",36.3525085449219,2.95018100738525,28.4164123535156,48.5856437683105
"407214",35.9186935424805,3.95273923873901,18.0266265869141,56.4120750427246
"407253",40.8484840393066,4.01243257522583,24.8909187316895,53.5073776245117
"408202",31.4961185455322,4.16407632827759,19.398889541626,46.6111183166504
"408206",34.5831527709961,5.74630498886108,16.5411224365234,51.482982635498
"415220",40.0146102905273,6.90621376037598,19.4543495178223,58.7833633422852
"415226",44.0400657653809,4.81468439102173,29.9559535980225,56.5388565063477
"415237",36.7513084411621,4.26699733734131,20.2781295776367,50.3811645507812
"415238",33.4824028015137,5.12609910964966,19.1727504730225,51.0280342102051
"415245",31.595027923584,6.50525522232056,15.3412704467773,48.6435317993164
