Number,latitude,longitude,area,DEM_Mean,DEM_Range,Slope,StreamLength,StreamDensity,CatStorage,RegolithDepth,SoilDepth,Clay,KSat,AWC,PAWC,ForestCover,FoliageCover,Igneous,Sedimentary,Metamorphic,SedVolc,OldRock,UnconsolRock,Silica,Qcv,P,Q,PET,AET,P/PET,Q/P,BFI,AR1
223202,-37.26772,147.72875,899.3,815.232299804688,1274.24041748047,10.4296141,2.6102843,0.8099192,0.0341471,2.18780827522278,0.800102114677429,23.69009222984314,174.8538055,137.1701855659484,107.386100769043,83.44460725784299,29.784576416015994,43.1492729,19.6223297,28.7474422,5.2663555,0,3.2145097,67.73807525634766,1334.0106928309217,857.384580975063,58.71412999382567,960.3423250005117,654.5456899810708,0.8927905796244128,0.06848050606071415,0.49514770011396686,0.5541381800697441
224206,-37.40625,147.08875,1100,913.899047851562,1440.37835693359,14.5787096,4.9420061,0.8549826,0,2.6244113445282,0.914356768131256,28.335996437072723,213.93573,137.7941575050354,99.2232055664062,98.9947915077209,45.448425292969006,16.6039677,81.9653168,0,0,0,1.4308527,72.57476806640625,13023.048759551075,1075.032858209782,256.46291677585134,967.5474174780313,695.5119126304788,1.1110906181858433,0.2385628632811567,0.5614985695138816,0.8258424849028715
225110A,-37.68352468,146.3185247,132.1,820.631530761719,878.75207519531,12.3024282,1.0635087,1.0053917,0,2.08527207374573,0.996970534324646,33.49540796279908,243.6026611,138.83916568756086,123.764595031738,100,74.81787109375,0,98.6441498,0,0,0,1.355822,71.541595458984375,15769.815107574621,1264.4822920477218,308.1843209066747,952.1119100658595,690.2079619644903,1.328081582300819,0.24372371431757764,0.5684549406327354,0.7946826286456854
225219,-37.5161,146.56625,570.4,1056.38977050781,1441.23822021484,14.8766298,2.7325876,0.8993495,0,2.73540616035461,0.907258272171021,29.80061063766479,221.193222,138.9851446151735,99.7347259521484,99.7337162494659,50.165954589844006,3.6479886,95.7059479,0,0,0,0.6460823,79.10765075683594,17041.819247368105,1085.5486625437168,357.28178286174887,950.3093751643536,724.6641961654263,1.1423107999497257,0.32912553364908276,0.5312275860427635,0.7987047860036085
226220,-37.866515,146.006515,101.8,536.519958496094,888.199554443362,8.2876606,0.6321881,1.0469208,0,10.1388578414917,1.04350924491882,40.11029186248778,300,154.257905006409,163.291717529297,100,84.101638793945,65.748909,32.3952599,0,0,0,1.8558128,71.53721618652344,10353.449004680539,1308.853382960705,244.0535173412824,933.1762188173461,640.497080251552,1.4025790162328295,0.18646360281334085,0.7807133765774591,0.7728083506010603
226222,-37.88125,145.89301,65.3,481.34814453125,601.285736083984,8.4431057,1.7205617,0.8780687,0,10.9236688613892,1.02371895313263,37.8007360458374,300,142.33192062377915,162.953277587891,100,85.88752746582,100,0,0,0,0,0,73,19174.9121128709,1320.8509262410118,385.8198752393693,926.9661557319747,671.7454199656496,1.4249181785908978,0.292099484941399,0.814477839193893,0.8395302013863777
226407,-38.40743,146.30493,115.9,308.164184570312,412.322914123535,7.8212223,1.6602043,0.8357741,0,5.6851224899292,0.978243052959442,35.5550500869751,299.020874,143.47034454345697,149.865798950195,99.8145580291748,65.80555725097699,10.7187462,89.2812578,0,0,0,0,76.60669708251953,84585.1783191201,1029.219484560748,359.30834983813793,958.8418544534541,761.3740411775715,1.0733985795263492,0.34910760554779446,0.4928806135167784,0.7980188692958241
227226,-38.499415,146.160585,129.7,211.597198486328,379.573986053467,6.0124946,2.5817645,0.7121837,0,5.42587900161743,0.978877782821655,38.72901811599729,299.7314758,142.0750737190246,159.816604614258,98.9565551280975,44.00817871093801,12.6851664,87.1414642,0,0,0,0.1734153,76.15208435058594,11991.709593818608,1000.361508682641,239.19775566958785,980.0490085932502,768.4151057339953,1.020726004425582,0.23911131485315074,0.3536879503159616,0.5922840870878509
229661A,-37.63375,145.9268,54.5,708.757263183594,611.625457763668,12.062505700000001,0.6325951,0.9162103,0,5.0979642868042,1.01995193958282,36.82439460754396,300,141.13487672805758,137.647186279297,100,79.815444946289,0.1679543,99.8320465,0,0,0,0,73.0107421875,22811.161997616582,1330.7402662403329,284.6647079546896,942.8255626211509,615.1827654617662,1.4114384664547488,0.21391455205525353,0.7224291436849108,0.9710370243379018
230210,-37.471805,144.524305,38.7,594.099731445312,250.953063964844,3.6430125,0.7097954,0.9944418,0.1588439,5.91543054580688,0.960456609725952,30.598217678070064,67.5853882,144.8446846008302,151.585708618164,100,62.657409667969006,0.625446,97.7067504,0,0,0,1.6678178,67.6796646118164,4856.262987868886,845.370536197079,52.898826212587345,947.44638106757,604.4930810979936,0.8922621407287732,0.06257472190899162,0.16263786533829447,0.5415639238258804
