station_id,stream_name,Area,Slope,Relief,PVB,SnowQ,StreamDensity,StreamLength,Unconsolidated,Igneous,SilicSed,CarbonateSed,OtherSed,Metamorphic,SedVolc,OldRock,elev_mean,elev_range,clay,woody_cover,woody_intensity,Silica,soil_depth,regolith_depth,Qcv,P,Q,PET,AET,P/PET,Q/P,BFI,AR1
412029,Boorowa River,1558.57080078125,2.761368751525879,0.5047827363014221,4.444899559020996,0,0.7646077871322632,0.9517534971237184,0.9724612236022948,85.53031921386719,7.139693260192871,0,0,0,6.357438087463379,0,552.758056640625,452.482879638672,29.13893518447878,10.08530855178833,3.4891877323389053,68.40296173095703,0.8941833972930908,5.16421365737915,1.1914298038982396,667.4840555534679,49.13376737868541,1667.944466643498,918.640108593579,0.4001836205594333,0.07361039858539306,0.21367908613263814,0.5526993566038946
412066,Abercrombie River,1630.535888671875,4.482043266296387,0.4531339108943939,1.1111090183258057,0,0.9068341851234436,1.5908242464065552,1.4883660078048706,31.64630889892578,65.07752227783203,0,0,0,1.787855863571167,0,895.727355957031,777.610961914058,26.954555702209475,69.30933594703674,25.556907057762142,69.55165100097656,0.7956092953681946,3.848499298095703,1.0895035988612987,783.1008296748145,73.33958976947922,1460.4627710737032,952.6402703527747,0.5362004737026568,0.09365280560350543,0.28381774115131986,0.6741770722919254
416003,Tenterfield Creek,560.01239013671875,4.838562488555908,0.38127052783966064,2.3654778003692627,0,0.8977472186088562,7.636972427368164,0,95.66856384277344,4.3315043449401855,0,0,0,0,0,890.097778320312,675.670104980466,26.254759597778342,84.9877655506134,29.524332284927368,70.41510772705078,0.7359656095504761,2.5291271209716797,1.1266792125278329,788.3931500417244,55.918607849626376,1600.3853601948967,1101.4626542810736,0.49262706948638485,0.07092731316433555,0.172383529976167,0.4675288938860822
422202B,Dogwood Creek,2890.685546875,0.6032658815383911,0.31974244117736816,16.984445571899414,0,0.5789661407470703,2.135415554046631,37.35491561889648,0,36.80704116821289,0,25.838037490844727,0,0,0,348.935852050781,187.430297851563,36.93901882171632,85.40264368057251,27.88870334625244,70.22496032714844,1.1425960063934326,25.692119598388672,1.695559381469949,594.19042390095,24.514506998098742,2297.8143796213744,962.439257849823,0.25858939223753075,0.041256987679399636,0.04422154839055788,0.8252380295109496
422306A,Swan Creek,85.07203674316406,9.950272560119627,0.32623806595802307,0,0,0.6897065043449402,1.721423625946045,0.02001958712935447,99.97998046875,0,0,0,0,0,0,762.459045410156,720.87475585937,30.56459054946898,98.8323986530304,50.18579363822937,49,0.8994693756103516,2.070619821548462,1.3637162715413647,904.6622077145267,98.74195541453966,1722.7101948179047,1117.0695700458155,0.5251389412077823,0.10914787262308016,0.11451339580498196,0.4859021307487084
422319B,Dalrymple Creek,257.05108642578125,5.677083492279053,0.29734790325164795,1.1145390272140503,0,0.9225676655769348,1.603039026260376,14.594706535339355,85.40533447265625,0,0,0,0,0,0,640.371032714844,664.550231933594,38.29061012268063,67.04005002975464,26.48105025291443,50.156978607177734,0.9576789736747742,4.3953728675842285,1.5571003082200217,751.597475056343,66.5819397694138,1774.4757568934867,1086.879908799457,0.4235602949978526,0.08858723183499588,0.13580706039613624,0.4992498726320372
422321B,NA,33.02102279663086,7.18972635269165,0.5761181116104126,0,0,0.7370826005935669,1.7195128202438354,0,96.42170715332033,0,0,3.5783023834228516,0,0,0,860.447631835938,525.587158203122,32.29815196990965,99.22745823860168,41.91736578941345,49.464595794677734,0.8910516500473022,7.7908525466918945,0.9194597348621166,1018.55335085875,251.643017023117,1629.3709602520382,1123.9692575678744,0.6251205991183222,0.24705924025575576,0.5685077022837773,0.556854694145509
422334A,Kings Creek,663.86102294921875,3.147175550460815,0.20646660029888153,14.499631881713867,0,0.7339694499969482,4.631145477294922,19.714374542236328,77.169036865234375,0.01284975465387106,0,3.103708028793335,0,0,0,539.377502441406,552.061584472656,46.183981132507355,33.46345126628876,10.550303012132645,50.998329162597656,1.0741807222366333,8.220269203186035,1.5442298843383797,665.5226509588247,30.06946080053259,1883.7161593519409,1068.2960265348697,0.35330304284685116,0.04518172410392229,0.053804628211462174,0.4270395567547634
422338A,Six Mile Creek,396.8455810546875,1.7963030338287354,0.3357083201408386,7.248064041137695,0,0.7003276944160461,2.0992889404296875,12.82392120361328,0,87.17607116699219,0,0,0,0,0,493.553649902344,268.924896240234,32.99730033874509,82.26010799407959,22.703438997268677,68.18904113769531,0.9251893758773804,6.2899885177612305,1.7159780457234581,606.6998981660521,20.332829029138953,2041.8176245656507,996.3076642595488,0.29713716390077366,0.033513816452914444,0.020944079548415366,0.2510403587009413
422394A,Condamine River,330.5624694824219,5.523927688598633,0.2033535987138748,7.518296718597412,0,0.8862599730491638,1.6667876243591309,9.0137357711792,49.9239501953125,20.324548721313477,0,16.534473419189453,0,4.203332424163818,0,654.118591308594,901.576049804688,31.181195926666256,90.25591015815736,35.60267686843872,60.332027435302734,0.9262243509292604,5.276052474975586,1.140921073763442,823.8374862307159,90.36370727070408,1726.0870368595781,1097.6897352478627,0.47728617887635366,0.10968632622453613,0.31606350501711433,0.5196254458890409
A4260533,Bremer River,500.3013000488281,3.111304521560669,0.46282514929771423,1.8941770792007449,0,0.8684094548225403,5.105099678039551,10.2015380859375,0,21.862560272216797,0,2.361764430999756,65.57414245605469,0,21.968509674072266,280.182464599609,478.6128005981443,29.51205158233642,36.67787611484528,8.770795166492462,67.5490951538086,0.8211563229560852,3.855781555175781,1.0180032115433075,564.4669928978566,31.45441170789655,1700.6849361896516,749.5420085026642,0.331905681579407,0.05572409388619185,0.20735783831860455,0.6143361454344404
401203,Mitta Mitta River,1518.166259765625,9.575068473815918,0.38333794474601746,0.00812525860965252,33.740360260009766,0.8073983788490295,1.0675275325775146,1.734870672225952,20.950912475585938,3.1639204025268555,0,0,73.37696075439453,0,0,1096.76293945312,1437.639343261716,28.078044223785408,72.66460061073303,25.353538990020752,67.75142669677734,0.8869653940200806,2.725799083709717,0.3274689078034143,1018.5501850803652,256.06302745453917,1312.140542416737,829.1043294736537,0.7762508299639695,0.2513995198325308,0.6448188755342298,0.8311569582365808
401208,Cudgewa Creek,354.4909362792969,8.27476978302002,0.34400755167007446,0,0,0.6960870623588562,2.9609811305999756,9.636258125305176,75.59903717041016,1.8720004558563232,0,0,12.892681121826172,0,0,686.94091796875,913.354644775388,26.946331214904777,98.08285236358644,52.85354256629944,70.38346862792969,1.0117228031158447,2.15324330329895,0.5668628592258513,1098.7243817101198,206.4164091930942,1529.8690261758607,851.3435813269996,0.7181819900338448,0.18786914409946512,0.626160826191588,0.6405887416499598
401210,Snowy Creek,417.4494934082031,13.86623477935791,0.3330155909061432,0,5.9577813148498535,0.7973153591156006,2.3387086391448975,1.0961939096450806,20.249595642089844,34.41115951538086,0,0,44.243019104003906,0,0,854.868591308594,1629.489959716799,28.506299972534215,98.65146279335022,53.91421914100647,66.953857421875,1.0293734073638916,1.9234718084335327,0.46949026850227327,1167.9197851065614,433.58580727150814,1444.584397550287,846.5956535088604,0.8084815169588632,0.37124622153048603,0.7273224275711517,0.910991356156314
401212,Wheeler Creek,251.4608917236328,13.002229690551758,0.46054530143737793,0,18.993457794189453,0.8206111192703247,2.103522300720215,0.511320173740387,21.036029815673828,78.4526138305664,0,0,0,0,0,1080.71240234375,1269.710540771484,28.092060661315937,100,51.20765566825867,67.94469451904297,0.9786222577095032,2.231304168701172,0.43351118718205267,1084.0648298724386,484.87971536649405,1331.1021293064643,854.8863153058907,0.8144114610028172,0.4472792604327452,0.7184693642763419,0.9310452674235121
401216,Big River,358.14892578125,13.384483337402344,0.4332277476787567,0,51.015621185302734,0.8462048768997192,1.3456443548202517,0.9191235303878784,8.446066856384277,0,0,0,90.63480377197266,0,0,1250.10534667969,1296.007202148435,29.988056755065887,86.1337959766388,33.47260653972626,68.324554443359375,0.9407782554626464,2.194441080093384,0.32050191355444146,1262.0607989837058,585.2251429739925,1280.6448472795817,833.2846896325719,0.9854885229614181,0.4637059826636357,0.6855483148703589,0.8502064270716053
401217,Gibbo River,390.56390380859375,11.840112686157228,0.426334947347641,0,11.104303359985352,0.7683906555175781,2.9389331340789795,0.7788050770759583,0.5260412693023682,97.3638916015625,0,0,1.331249117851257,0,0,1031.25891113281,1256.502777099607,27.416952419280996,99.21425580978394,39.383092522621155,67.88795471191406,0.981484353542328,1.9409505128860471,0.4872458912955655,1033.69302286358,269.08791677428934,1364.5436693791685,857.2665649414063,0.7575375167977461,0.26031704850715803,0.6709030848671549,0.9221299641202247
401220,Tallangatta Creek,455.5194091796875,9.758255958557127,0.3181735575199127,0.09575357288122176,0,0.7646715044975281,2.7113099098205566,17.445079803466797,28.108957290649418,32.24286651611328,0,0,22.203201293945312,0,0,589.706115722656,1261.75263977051,26.737972354888903,82.52056241035461,39.21273052692413,67.22350311279297,0.9890393614768982,2.1577160358428955,0.7396656028265703,1062.1677494338853,148.3907592993054,1566.011690160324,845.6862454518675,0.6782629760095491,0.13970557793568367,0.5797712685054207,0.8681893206807806
402204,Yackandandah Creek,287.4606018066406,7.031261444091797,0.3087761700153351,0.6173103451728821,0,0.848308265209198,2.739042282104492,2.7791213989257812,33.032711029052734,33.008365631103516,0,0,24.692750930786133,0,0,506.703826904297,944.629867553706,28.498664188385018,66.04111194610596,27.851420640945435,69.48362731933594,1.0347014665603638,2.1948437690734863,0.6836398070296608,1007.1544316263361,155.37225792528386,1594.255420947075,852.7808326164196,0.6317396938992569,0.15426855410286122,0.5190006937847931,0.6147772794373023
402206,Running Creek,128.30975341796875,12.859678268432615,0.40799209475517273,0,0,0.7330732941627502,1.5164843797683716,2.8060383796691895,0,46.41162109375,0,0,45.918331146240234,0,0,630.570617675781,937.4517669677708,29.72067680358884,95.2928364276886,51.88077688217163,67.70069885253906,1.0896399021148682,1.5278321504592896,0.6228796057181981,1174.0493127378427,220.26838167995186,1493.6638666975086,843.573421209845,0.7860197591400977,0.1876142503471967,0.6907904021387532,0.9319602904082126
403214,Happy Valley Creek,137.9173583984375,8.5774688720703125,0.2605755031108856,0.1349727362394333,0,0.7490273714065552,1.159515619277954,34.168033599853516,26.997655868530273,33.99159622192383,0,0,2.588831901550293,0,0,486.867370605469,946.565353393552,29.40116033554077,67.52337217330933,27.75598466396332,69.3505859375,1.126967191696167,3.31355619430542,0.6764638590134231,1145.0625237177142,157.04767376311898,1539.8517895764319,844.4837397647315,0.7436186595806648,0.1371520510978098,0.5234644344081837,0.7859267687500459
403217,Rose River,181.2289276123047,12.041862487792969,0.2774694561958313,0,0.945688784122467,0.8392147421836853,1.624193549156189,2.534310817718506,12.989494323730469,84.4761734008789,0,0,0,0,0,657.85107421875,1304.845184326169,32.044179916381836,96.25568389892578,45.14803886413574,70.13128662109375,1.082555055618286,4.686168193817139,0.6515432370951302,1217.1063310221323,282.0347082272376,1453.0735237401107,829.2848987215552,0.8376082222525016,0.23172561101574699,0.4896077151330817,0.8546664824111677
403221,Reedy Creek,207.5084686279297,4.503532409667969,0.3447794020175934,0.2700553238391876,0,0.9006816744804382,2.100010395050049,16.795927047729492,63.34941482543945,18.668920516967773,0,0,0.01500796806067228,0,0,456.273773193359,670.184478759766,27.565510463714585,72.34790921211243,20.35822421312332,70.90941619873047,0.9733858108520508,3.210752487182617,0.7664860670536775,859.7564068415819,142.19289160033483,1607.7229958863095,857.8150083844646,0.5347665045791133,0.16538741726007886,0.4188972104326589,0.6288841193991099
403226,Boggy Creek,109.10458374023438,7.158868312835693,0.4172689616680145,0.824457585811615,0,0.7302882075309753,3.4190115928649902,15.32434368133545,43.76651763916016,40.909122467041016,0,0,0,0,0,461.02783203125,663.360488891601,30.89997453689574,87.05151677131653,33.769798278808594,67.44584655761719,1.0441290140151978,4.41286563873291,0.7339206980020462,1066.1836513509702,211.3734908357039,1534.0994236255515,828.0073290778902,0.6949899302036425,0.1982524216797648,0.5264786396941924,0.7681174423398798
403232,Morses Creek,130.108154296875,14.97735595703125,0.4362389147281647,0,0,0.7753111720085144,3.9068217277526855,6.927171230316162,0,93.072845458984375,0,0,0,0,0,727.686401367188,927.6174621582012,29.71346893310544,100,54.04754877090454,67.36308288574219,1.0651370286941528,1.4153759479522705,0.6125486243870206,1340.5965785479843,311.7259753281876,1421.1031984995152,838.1730485141277,0.9433492092365041,0.23252780166410808,0.595439045748664,0.9032740795660591
404207,Holland Creek,455.1150817871094,6.486793518066406,0.32472097873687744,4.1216230392456055,0,0.7086966633796692,4.057382106781006,27.668190002441406,56.2639045715332,16.067848205566406,0,0,0,0,0,486.588775634766,958.182846069336,30.170098590850827,82.76184797286987,36.73689365386963,65.03501892089844,1.0293192863464355,7.121303081512451,0.8383637557094987,955.8270861472798,138.88041628671508,1543.969655615708,810.7465525886108,0.6190711602852795,0.14529868247039351,0.3924836349556165,0.6576308141866555
405205,Murrindindi River,108.4458236694336,9.082140922546388,0.51750946044921875,0,0,0.8432883024215698,1.822063446044922,0,94.30509185791016,5.6949028968811035,0,0,0,0,0,675.418762207031,689.8114624023481,37.18309602737429,94.82116103172302,59.934449195861816,68.17443084716797,1.0018199682235718,9.0209321975708,0.41942073930927726,1170.882185658203,435.27072503803447,1320.5731365080537,756.005203783004,0.8866469817448557,0.37174596246278196,0.7915372092189333,0.8834183895337138
405209,Acheron River,629.376220703125,9.007519721984863,0.32048478722572327,0.35077914595603943,0.510395348072052,1.0276331901550293,1.3435156345367432,22.56436538696289,41.629146575927734,35.80644989013672,0,0,0,0,0,604.980590820312,1284.223510742185,36.62528476715089,94.43577527999878,46.065568923950195,67.86915588378906,1.0247963666915894,8.865232467651367,0.4669076857406071,1151.6437553423773,417.07676988135046,1343.7197768556662,754.733887503427,0.8570564898860453,0.3621578009228695,0.7187833225980823,0.9268065337393676
405212,Sunday Creek,339.5358581542969,4.840753078460693,0.3281812071800232,0.4713195264339447,0,0.7449725866317749,6.722449779510498,1.0310051441192627,14.441280364990234,84.52777099609375,0,0,0,0,0,363.974426269531,636.586730957031,32.09883708953859,63.84841799736023,14.122630655765532,67.42333984375,0.9453100562095642,4.6545281410217285,1.0583066510320376,741.9640350999616,69.01864472951723,1463.415904021263,745.8936995803306,0.5070083173629232,0.09302155018904475,0.20198301925678003,0.5500798984736716
405214,Delatite River,357.5054626464844,7.700166702270508,0.24897679686546328,1.0338962078094482,7.001683712005615,1.0000239610671997,1.731035232543945,8.722180366516113,26.011478424072266,65.26622772216797,0,0,0,0,0,689.744812011719,1481.791809082031,31.256728553771957,75.73620080947876,38.46208453178406,74.73356628417969,1.0215128660202026,5.094046592712402,0.5294561577588732,1024.3921323224665,250.36092642205054,1391.9361369733153,796.9895783896077,0.7359476524188444,0.2443995014433007,0.5478586430060934,0.7386678731141109
405215,Howqua River,375.4498596191406,13.854848861694336,0.3744275569915771,0,10.425093650817873,0.8773918151855469,1.6426987648010254,0.3968827426433563,26.254695892333984,73.34857940673828,0,0,0,0,0,853.627624511719,1443.047973632812,29.63504419326781,100,55.447590351104736,69.48600769042969,0.96902734041214,1.7479170560836792,0.43601110069178933,1170.4487868224762,417.05241901296836,1289.055426423303,793.2764051150659,0.9079894958978447,0.3563183829214591,0.604641080124342,0.935561919848708
405217,Yea River,360.6878662109375,6.652732849121094,0.3235130310058594,0.01701141707599163,0,0.736813485622406,3.89718246459961,8.6265716552734375,7.17700719833374,84.1964340209961,0,0,0,0,0,452.850006103516,795.221176147465,34.22878732681275,93.6141312122345,44.01344954967499,67.08839416503906,1.0221235752105713,8.194114685058594,0.6888759104109363,968.4468165472599,214.28153882439724,1386.988801338755,748.9532306204743,0.6982369400621633,0.2212630938148583,0.5951136825456641,0.8116738803224735
405219,Goulburn River,705.99578857421875,12.54376983642578,0.3821167945861816,0,0.6206244230270386,0.8760216236114502,1.2662867307662964,0.4105589687824249,0.555928647518158,99.03353118896484,0,0,0,0,0,785.075134277344,1272.301239013672,30.77502832412718,100,55.17135262489319,70.82132720947266,0.9887775182724,1.6582564115524292,0.41825074969111736,1226.437486962182,418.29020718518694,1278.8679643113037,781.1104711193976,0.9590024312030081,0.3410611724053451,0.6313267605780205,0.9463388865289183
405226,Pranjip (Muddy) Creek,749.6527099609375,1.8393237590789795,0.2130279690027237,29.654571533203125,0,0.857414960861206,1.6253013610839844,70.2128677368164,25.493511199951172,4.29356575012207,0,0,0,0,0,203.759033203125,419.52751159667906,33.196329212188736,25.46459436416626,7.070980966091156,62.45022964477539,0.9593853950500488,23.97231101989746,1.0963876176463099,617.9476643852701,49.22740244609103,1643.664231195943,762.3274412979789,0.3759573595731571,0.07966273728870243,0.2801419289619408,0.8778310720472645
405227,Big River,632.73846435546875,11.18458366394043,0.3911958336830139,0,0.371693879365921,0.9030734896659852,3.684602737426758,3.046348810195923,10.573355674743652,86.38033294677734,0,0,0,0,0,751.891967773438,1165.225250244138,33.82918472290037,100,71.45130634307861,72.07781982421875,1.0152881145477295,3.982646942138672,0.41852771154751905,1205.4633599421936,423.50192238766977,1281.186922152289,766.4296174013152,0.9408957733639006,0.35131878451119264,0.6765870091879366,0.9359028792630422
405228,Discovery Creek,25.04715919494629,5.664368152618408,0.5196627974510193,0,0,0.7446115612983704,2.0902349948883057,12.976768493652344,82.909698486328125,4.113525867462158,0,0,0,0,0,433.190643310547,517.3352203369141,26.702273845672597,76.47149562835693,18.543170392513275,72.69813537597656,0.9108594059944152,3.0078396797180176,0.7165759467038724,754.8549641711687,110.96372720570021,1515.4627963164758,770.3807849950157,0.4981019435158285,0.14700006288961542,0.4617014400472685,0.5695240998830967
405229,Wanalta Creek,110.69307708740234,0.9193925857543944,0.29395097494125366,26.679685592651367,0,0.7394402623176575,1.903242111206055,31.31041145324707,0,68.68959045410156,0,0,0,0,0,156.019714355469,142.696487426758,35.3185523033142,56.0242235660553,20.823152363300323,68.82764434814453,0.8854019641876221,9.185155868530272,1.247850292033501,499.54294641287436,22.2092632893885,1714.8368824629947,747.5773828593308,0.29130639276628356,0.04445916702231333,0.014306796374873044,0.4356073068423707
405230,Cornella Creek,262.5893249511719,1.6349412202835083,0.2642657458782196,14.832499504089355,0,0.9692015051841736,1.9818437099456787,43.61241912841797,7.028637886047363,49.35893630981445,0,0,0,0,0,193.676666259766,316.55209350586,35.66681108474731,48.016518354415894,15.21310806274414,66.503936767578125,0.8992530107498169,11.021699905395508,1.42889676589602,501.3271126864744,20.152861787492906,1703.553472749118,743.1514039401414,0.29428316792278625,0.040199026299414076,0.06397643413968775,0.49759309640445537
405231,King Parrot Creek,179.3910675048828,5.786718845367432,0.5073539018630981,0,0,0.6672146916389465,3.9528424739837646,0,23.18042755126953,76.81956481933594,0,0,0,0,0,530.338562011719,530.1510314941399,33.10503673553463,89.80141282081604,28.863579034805294,68,1.0116180181503296,8.2671537399292,0.7740888385945236,1035.4592287339476,173.13627480240055,1366.2270042863386,757.6908112967579,0.7578969128009803,0.16720723520335384,0.6466410365642667,0.8132593065416518
405238,Mollison Creek,165.7580108642578,4.430400848388672,0.3944946527481079,0.03717807680368423,0,0.8904910087585449,1.700143814086914,0,99.7261962890625,0.27380019426345825,0,0,0,0,0,451.393493652344,526.0988769531259,26.598989582061765,41.84848964214325,15.58513343334198,72.650909423828125,0.9226489663124084,2.4518909454345703,1.054438066082807,702.285411612272,79.63059167565517,1481.8477706646097,757.1186097321582,0.4739254770395859,0.11338779128679778,0.33342969800747435,0.5601379144666069
405240,Sugarloaf Creek,611.13623046875,3.722101211547851,0.3216223418712616,1.571142077445984,0,0.9060223698616028,6.478288650512695,1.5124177932739258,51.554466247558594,46.933143615722656,0,0,0,0,0,344.340728759766,662.741882324219,32.92956142425538,38.402992486953735,11.611273139715196,66.7385025024414,0.935221552848816,4.004639625549316,1.1366650118949293,649.7909706283687,64.44370012491791,1514.1835161768156,745.9173703050328,0.429136206864169,0.09917604743352895,0.21070340709886676,0.5151514481587385
405241,Rubicon River,129.27487182617188,10.540350914001465,0.5775956511497498,0,2.1915972232818604,0.9207871556282043,2.969259262084961,0.9183095097541808,96.98616027832033,2.09552264213562,0,0,0,0,0,967.153137207031,1236.600906372068,35.390726280212405,99.84492659568788,76.07237696647644,67.99046325683594,0.945500373840332,9.401338577270508,0.3316656884298216,1091.7706099771156,804.5432470819011,1281.4856366342513,763.8210374788478,0.8519569621120285,0.736916014893243,0.750960948851657,0.8626651262693978
405245,Ford Creek,115.46980285644533,3.0701661109924316,0.22781386971473697,6.009066104888916,0,1.1393890380859375,1.2889364957809448,36.17924499511719,0.4403900504112244,63.3803596496582,0,0,0,0,0,405.097412109375,465.1537780761721,32.773148632049555,36.60497069358826,9.101559966802595,72.29492950439453,1.0357650518417358,9.018492698669434,0.9846447306825125,795.8007772693844,76.40604598538579,1489.7689174068385,784.2659235292467,0.5341773264101874,0.09601152470289907,0.11437896607979225,0.4003952505640956
405248,Major Creek,287.9378356933594,2.2940921783447266,0.1966893970966339,8.14568042755127,0,1.0841140747070312,1.0232943296432495,25.6020450592041,0,74.2947006225586,0,0,0,0,0,226.566146850586,426.996994018555,32.74159908294676,74.87615942955017,24.03549998998642,67.75312042236328,0.9078470468521118,5.929863929748535,1.3932803291705433,532.5753242996002,25.012523121179516,1639.8128562565507,740.0553180414862,0.32477811249473343,0.04696523098225393,0.08880696357749272,0.46270836950557853
405251,Brankeet Creek,122.72808837890624,5.691626071929932,0.3592979907989502,0,0,0.6916558742523193,1.8235737085342407,6.323935031890869,63.75416564941406,29.921892166137695,0,0,0,0,0,546.271057128906,682.821411132813,29.25424470901491,92.56688952445984,43.440017104148865,72.042694091796875,0.9545634984970092,3.3304922580718994,0.7249627627575884,885.685895594447,97.41022118122646,1475.7855857010545,801.4253619282139,0.6001453762497025,0.10998280729744207,0.4619780320191192,0.4266654253285494
405264,Big River,336.1070556640625,11.310831069946287,0.37932339310646057,0,0.4026227593421936,0.8493440747261047,0.98760187625885,4.49888277053833,12.347949981689451,83.153228759765625,0,0,0,0,0,822.412719726562,1030.00256347656,35.46831188201904,100,77.44258642196655,71.98634338378906,1.0124573707580566,5.04075288772583,0.3786879302588888,1239.545276503039,458.250606197386,1244.0339277703185,765.6932903719103,0.9963918578367678,0.3696925113459238,0.7085776897234004,0.9619965456709015
